timestamp,STILL,TILTING,ON_FOOT,WALKING,IN_VEHICLE,ON_BICYCLE,UNDEFINED,RUNNING
1679640765852,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640781073,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640796271,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640817383,,100.0,,,,,,
1679640817413,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640832526,,100.0,,,,,,
1679640832557,2.0,,87.0,87.0,1.0,5.0,2.0,2.0
1679640847721,1.0,,91.0,91.0,3.0,2.0,1.0,
1679640863509,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640868668,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640873858,1.0,,83.0,83.0,6.0,3.0,2.0,
1679640879563,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640890569,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640907112,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640922335,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640936722,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640941918,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640947039,32.0,,19.0,19.0,31.0,8.0,1.0,1.0
1679640952219,74.0,,8.0,8.0,11.0,2.0,2.0,
1679640957939,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640963187,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679640973830,1.0,,84.0,84.0,4.0,6.0,1.0,1.0
1679640982855,,100.0,,,,,,
1679640982901,,,85.0,85.0,5.0,5.0,2.0,
1679640999610,,100.0,,,,,,
1679640999644,5.0,,89.0,89.0,1.0,1.0,2.0,1.0
1679641004801,,100.0,,,,,,
1679641004838,5.0,,86.0,86.0,1.0,3.0,3.0,2.0
1679641020305,,100.0,,,,,,
1679641020364,1.0,,92.0,92.0,1.0,3.0,2.0,1.0
1679641028337,,100.0,,,,,,
1679641028381,1.0,,96.0,96.0,,,2.0,1.0
1679641045268,,100.0,,,,,,
1679641045284,5.0,,81.0,81.0,4.0,4.0,1.0,2.0
1679641060342,99.0,,,,,,1.0,
1679641076025,99.0,,,,,,1.0,
1679641091025,99.0,,,,,,1.0,
1679641108046,99.0,,,,,,1.0,
1679641123979,99.0,,,,,,1.0,
1679641141031,99.0,,,,,,1.0,
1679641156999,99.0,,,,,,1.0,
1679641173995,99.0,,,,,,1.0,
1679641190995,99.0,,,,,,1.0,
1679641207036,99.0,,,,,,1.0,
1679641216462,99.0,,,,,,1.0,
1679641221999,99.0,,,,,,1.0,
1679641237975,99.0,,,,,,1.0,
1679641254033,99.0,,,,,,1.0,
1679641270036,99.0,,,,,,1.0,
1679641286009,99.0,,,,,,1.0,
1679641303048,99.0,,,,,,1.0,
1679641318117,67.0,,16.0,16.0,6.0,4.0,2.0,
1679641333342,51.0,,27.0,27.0,9.0,4.0,1.0,
1679641350012,99.0,,,,,,1.0,
1679641366023,96.0,,1.0,1.0,1.0,,1.0,
1679641381998,99.0,,,,,,1.0,
1679641389613,99.0,,,,,,1.0,
1679641404806,99.0,,,,,,1.0,
1679641419994,99.0,,,,,,1.0,
1679641435191,97.0,,,,1.0,,1.0,
1679641450387,99.0,,,,,,1.0,
1679641465619,87.0,,1.0,1.0,6.0,,1.0,
1679641480823,99.0,,,,,,1.0,
1679641496040,97.0,,1.0,1.0,1.0,,1.0,
1679641511241,99.0,,,,,,1.0,
1679641520757,99.0,,,,,,1.0,
1679641535920,99.0,,,,,,1.0,
1679641551122,99.0,,,,,,1.0,
1679641857625,100.0,,,,,,,
1679641869781,100.0,,,,,,,
1679641896909,100.0,,,,,,,
1679641912121,99.0,,,,,,1.0,
1679641917537,99.0,,,,,,1.0,
1679641932720,99.0,,,,,,1.0,
1679641947964,99.0,,,,,,1.0,
1679641964011,99.0,,,,,,1.0,
1679642397680,100.0,,,,,,,
1679642409843,100.0,,,,,,,
1679642439288,100.0,,,,,,,
1679642455017,99.0,,,,,,1.0,
1679642471022,99.0,,,,,,1.0,
1679642486978,99.0,,,,,,1.0,
1679642503065,99.0,,,,,,1.0,
1679642518980,99.0,,,,,,1.0,
1679642534997,99.0,,,,,,1.0,
1679642551022,99.0,,,,,,1.0,
1679642566974,99.0,,,,,,1.0,
1679643605329,100.0,,,,,,,
1679643617175,100.0,,,,,,,
1679643640426,100.0,,,,,,,
1679643655985,99.0,,,,,,1.0,
1679643671159,99.0,,,,,,1.0,
1679643686349,99.0,,,,,,1.0,
1679643703363,99.0,,,,,,1.0,
1679643722032,99.0,,,,,,1.0,
1679643738074,99.0,,,,,,1.0,
1679643753977,99.0,,,,,,1.0,
1679643769957,99.0,,,,,,1.0,
1679643785107,99.0,,,,,,1.0,
1679659670569,99.0,,,,,,1.0,
1679659685798,99.0,,,,,,1.0,
1679659701024,99.0,,,,,,1.0,
1679659716249,99.0,,,,,,1.0,
1679659733947,99.0,,,,,,1.0,
1679659748005,99.0,,,,,,1.0,
1679659763227,99.0,,,,,,1.0,
1679659778467,99.0,,,,,,1.0,
1679659793674,99.0,,,,,,1.0,
1679659808870,99.0,,,,,,1.0,
1679659916354,100.0,,,,,,,
1679659916505,100.0,,,,,,,
1679659926666,100.0,,,,,,,
1679659952846,100.0,,,,,,,
1679659968074,99.0,,,,,,1.0,
1679659983281,99.0,,,,,,1.0,
1679659998534,99.0,,,,,,1.0,
1679660013751,99.0,,,,,,1.0,
1679660025750,96.0,,1.0,1.0,1.0,,1.0,
1679660035702,,100.0,,,,,,
1679660035867,98.0,,,,1.0,,1.0,
1679660041091,68.0,,10.0,10.0,14.0,1.0,2.0,
1679660051648,100.0,,,,,,,
1679660066654,63.0,,16.0,16.0,6.0,7.0,3.0,
1679660077233,100.0,,,,,,,
1679660082429,97.0,,1.0,1.0,1.0,,1.0,
1679660092952,100.0,,,,,,,
1679660100486,100.0,,,,,,,
1679660111989,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679660122551,96.0,,1.0,1.0,1.0,,2.0,
1679660127697,51.0,,30.0,30.0,8.0,5.0,2.0,
1679660142849,66.0,,18.0,18.0,8.0,3.0,2.0,
1679660158026,97.0,,1.0,1.0,1.0,,1.0,
1679660173360,96.0,,1.0,1.0,1.0,,1.0,
1679660188475,97.0,,1.0,1.0,1.0,,1.0,
1679660203697,99.0,,,,,,1.0,
1679660220159,97.0,,,,1.0,,2.0,
1679660235339,96.0,,3.0,3.0,1.0,,,
1679660250567,98.0,,,,,,2.0,
1679660265727,97.0,,,,1.0,,2.0,
1679660280910,97.0,,1.0,1.0,,,2.0,
1679660296075,97.0,,1.0,1.0,1.0,,1.0,
1679660305126,,100.0,,,,,,
1679660305559,88.0,,6.0,6.0,2.0,2.0,1.0,
1679660320773,100.0,,,,,,,
1679660339153,40.0,,15.0,15.0,27.0,4.0,2.0,
1679660355196,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679660365773,100.0,,,,,,,
1679660370964,49.0,,18.0,18.0,10.0,12.0,2.0,
1679660386751,99.0,,,,,,1.0,
1679660394710,98.0,,,,1.0,,1.0,
1679660407945,55.0,,10.0,10.0,19.0,2.0,2.0,
1679660415086,97.0,,,,1.0,,2.0,
1679660424390,97.0,,,,1.0,,2.0,
1679660439501,96.0,,1.0,1.0,1.0,,1.0,
1679660454762,81.0,,9.0,9.0,5.0,1.0,2.0,
1679660471176,44.0,,15.0,15.0,19.0,3.0,2.0,
1679660486352,85.0,,4.0,4.0,5.0,,2.0,
1679660501564,58.0,,10.0,10.0,20.0,3.0,1.0,
1679660516781,77.0,,7.0,7.0,9.0,2.0,1.0,
1679660532015,57.0,,5.0,5.0,34.0,,1.0,
1679660547853,97.0,,1.0,1.0,1.0,,1.0,
1679660563088,54.0,,17.0,17.0,18.0,5.0,2.0,
1679660578363,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679660593570,89.0,,3.0,3.0,5.0,,2.0,
1679660608815,58.0,,10.0,10.0,23.0,3.0,2.0,
1679660624026,99.0,,,,,,1.0,
1679660640214,94.0,,1.0,1.0,2.0,,3.0,
1679660658329,97.0,,,,1.0,,2.0,
1679660672272,97.0,,,,1.0,,1.0,
1679660675192,,100.0,,,,,,
1679660683851,96.0,,,,2.0,,2.0,
1679660692553,100.0,,,,,,,
1679660697661,98.0,,,,1.0,,1.0,
1679660708227,100.0,,,,,,,
1679660718832,100.0,,,,,,,
1679660729456,100.0,,,,,,,
1679660737400,100.0,,,,,,,
1679660750694,64.0,,21.0,21.0,4.0,5.0,3.0,
1679660769665,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679660784844,84.0,,5.0,5.0,5.0,1.0,1.0,
1679660800023,54.0,,11.0,11.0,18.0,3.0,2.0,
1679660815240,96.0,,1.0,1.0,1.0,,1.0,
1679660830451,94.0,,1.0,1.0,2.0,,2.0,
1679660845592,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679660856724,,100.0,,,,,,
1679660856844,92.0,,2.0,2.0,3.0,,2.0,
1679660862036,96.0,,1.0,1.0,2.0,,1.0,
1679660867252,98.0,,,,,,2.0,
1679660875664,100.0,,,,,,,
1679660884515,100.0,,,,,,,
1679660895048,100.0,,,,,,,
1679660905628,100.0,,,,,,,
1679660916219,100.0,,,,,,,
1679660934520,59.0,,12.0,12.0,15.0,2.0,2.0,
1679660942857,100.0,,,,,,,
1679660953433,99.0,,,,,,1.0,
1679660961911,100.0,,,,,,,
1679660977081,97.0,,,,1.0,,2.0,
1679660992336,60.0,,2.0,2.0,35.0,,1.0,
1679661009812,46.0,,5.0,5.0,26.0,,3.0,
1679661025067,3.0,,,,95.0,,1.0,
1679661040318,9.0,,3.0,3.0,82.0,,2.0,
1679661055536,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679661070770,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679661086010,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679661101248,10.0,,3.0,3.0,79.0,,2.0,
1679661116519,12.0,,2.0,2.0,76.0,,1.0,
1679661131748,11.0,,,,81.0,,2.0,
1679661148293,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679661163533,10.0,,1.0,1.0,74.0,,1.0,
1679661167334,,100.0,,,,,,
1679661167781,8.0,,2.0,2.0,85.0,,2.0,
1679661170061,,100.0,,,,,,
1679661178577,100.0,,,,,,,
1679661183802,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679661195870,100.0,,,,,,,
1679661211190,44.0,,11.0,11.0,23.0,2.0,1.0,
1679661229816,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679661232864,,100.0,,,,,,
1679661241149,,100.0,,,,,,
1679661241179,99.0,,,,,,1.0,
1679661246333,77.0,,5.0,5.0,12.0,1.0,2.0,
1679661256906,,100.0,,,,,,
1679661256957,99.0,,,,,,1.0,
1679661264745,100.0,,,,,,,
1679661275334,100.0,,,,,,,
1679661286083,,100.0,,,,,,
1679661286134,100.0,,,,,,,
1679661296723,100.0,,,,,,,
1679661307928,100.0,,,,,,,
1679661318492,100.0,,,,,,,
1679661329382,100.0,,,,,,,
1679661340475,100.0,,,,,,,
1679661351686,100.0,,,,,,,
1679661356926,97.0,,1.0,1.0,1.0,,,
1679661367631,100.0,,,,,,,
1679661378578,100.0,,,,,,,
1679661389171,100.0,,,,,,,
1679661404432,97.0,,,,2.0,,1.0,
1679661420232,99.0,,,,,,1.0,
1679661435474,99.0,,,,,,1.0,
1679661451867,97.0,,,,1.0,,1.0,
1679661467871,97.0,,,,1.0,,2.0,
1679661489015,99.0,,,,,,1.0,
1679661504858,99.0,,,,,,1.0,
1679661520841,97.0,,1.0,1.0,,,2.0,
1679661536868,97.0,,,,1.0,,1.0,
1679661552862,96.0,,,,1.0,,2.0,
1679661562513,96.0,,1.0,1.0,2.0,,,
1679661567770,99.0,,,,,,1.0,
1679661584087,97.0,,,,1.0,,1.0,
1679661598439,96.0,,1.0,1.0,1.0,,1.0,
1679661613671,97.0,,,,1.0,,1.0,
1679661629936,99.0,,,,,,1.0,
1679661645194,96.0,,1.0,1.0,1.0,,2.0,
1679661660456,98.0,,,,,,2.0,
1679661675666,96.0,,1.0,1.0,1.0,,1.0,
1679661690900,98.0,,,,1.0,,1.0,
1679661706139,99.0,,,,,,1.0,
1679661721397,96.0,,1.0,1.0,1.0,,1.0,
1679661736692,96.0,,,,3.0,,1.0,
1679661751991,98.0,,,,,,2.0,
1679661759748,98.0,,,,1.0,,1.0,
1679661766326,98.0,,,,1.0,,1.0,
1679661781572,97.0,,,,1.0,,2.0,
1679661796813,96.0,,1.0,1.0,1.0,,1.0,
1679661812051,97.0,,,,1.0,,1.0,
1679661826206,,100.0,,,,,,
1679661826395,99.0,,,,1.0,,,
1679661831727,,100.0,,,,,,
1679661831781,85.0,,3.0,3.0,7.0,1.0,1.0,
1679661837073,50.0,,12.0,12.0,23.0,2.0,2.0,
1679661842370,49.0,,13.0,13.0,20.0,7.0,2.0,1.0
1679661853006,98.0,,,,1.0,,1.0,
1679661861096,98.0,,,,1.0,,1.0,
1679661870086,,100.0,,,,,,
1679661870132,100.0,,,,,,,
1679661875318,48.0,,14.0,14.0,20.0,4.0,1.0,
1679661882688,100.0,,,,,,,
1679661893290,99.0,,,,1.0,,,
1679661898554,98.0,,,,1.0,,1.0,
1679661903548,98.0,,,,1.0,,1.0,
1679661914136,100.0,,,,,,,
1679661924935,100.0,,,,,,,
1679661936273,100.0,,,,,,,
1679661951571,70.0,,4.0,4.0,13.0,,2.0,
1679661966833,96.0,,,,3.0,,1.0,
1679661982113,96.0,,1.0,1.0,1.0,,1.0,
1679661997366,97.0,,,,1.0,,2.0,
1679662012601,98.0,,,,1.0,,1.0,
1679662027841,97.0,,1.0,1.0,1.0,,1.0,
1679662043113,98.0,,,,,,2.0,
1679662058325,70.0,,1.0,1.0,22.0,,2.0,
1679662089990,100.0,,,,,,,
1679662179259,100.0,,,,,,,
1679662243770,100.0,,,,,,,
1679662262439,,100.0,,,,,,
1679662262480,40.0,,17.0,17.0,4.0,35.0,2.0,
1679662277083,53.0,,14.0,14.0,16.0,5.0,2.0,
1679662282312,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679662292839,99.0,,,,,,1.0,
1679662303341,100.0,,,,,,,
1679662318477,43.0,,35.0,35.0,6.0,6.0,3.0,1.0
1679662323750,,100.0,,,,,,
1679662323799,88.0,,6.0,6.0,2.0,,2.0,
1679662338608,,100.0,,,,,,
1679662338649,55.0,,27.0,27.0,5.0,6.0,1.0,1.0
1679662343816,,100.0,,,,,,
1679662343858,97.0,,1.0,1.0,,,2.0,
1679662354407,99.0,,,,,,1.0,
1679662362045,97.0,,1.0,1.0,,,2.0,
1679662367671,,100.0,,,,,,
1679662367822,41.0,,27.0,27.0,12.0,8.0,2.0,
1679662385724,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679662396302,99.0,,,,,,1.0,
1679662401597,66.0,,13.0,13.0,3.0,13.0,2.0,
1679662412164,100.0,,,,,,,
1679662417428,99.0,,,,,,1.0,
1679662422674,97.0,,1.0,1.0,,,2.0,
1679662433173,100.0,,,,,,,
1679662438407,97.0,,1.0,1.0,1.0,,1.0,
1679662443552,96.0,,1.0,1.0,,1.0,2.0,
1679662448708,97.0,,1.0,1.0,1.0,,1.0,
1679662453978,98.0,,,,,,2.0,
1679662461088,,100.0,,,,,,
1679662461127,97.0,,1.0,1.0,1.0,,1.0,
1679662471702,99.0,,,,,,1.0,
1679662476914,98.0,,,,,,2.0,
1679662487467,100.0,,,,,,,
1679662498035,100.0,,,,,,,
1679662508620,100.0,,,,,,,
1679662519201,99.0,,,,,,1.0,
1679662529792,100.0,,,,,,,
1679662540374,100.0,,,,,,,
1679662550937,100.0,,,,,,,
1679662562466,100.0,,,,,,,
1679662567635,96.0,,1.0,1.0,1.0,,1.0,
1679662578938,100.0,,,,,,,
1679662594170,99.0,,,,,,1.0,
1679662609386,98.0,,,,,,2.0,
1679662624585,96.0,,1.0,1.0,2.0,,,
1679662639804,97.0,,,,1.0,,1.0,
1679662655012,97.0,,1.0,1.0,1.0,,,
1679662670244,100.0,,,,,,,
1679662686342,96.0,,1.0,1.0,1.0,,1.0,
1679662701525,99.0,,,,,,1.0,
1679662716720,97.0,,1.0,1.0,1.0,,,
1679662731923,96.0,,1.0,1.0,1.0,,1.0,
1679662747159,97.0,,,,1.0,,2.0,
1679662762314,98.0,,,,,,2.0,
1679662777514,96.0,,1.0,1.0,1.0,,1.0,
1679662792721,96.0,,,,3.0,,1.0,
1679662807936,91.0,,,,5.0,,2.0,
1679662823086,98.0,,,,,,2.0,
1679662838263,98.0,,,,,,2.0,
1679662853445,98.0,,,,1.0,,1.0,
1679662868651,98.0,,,,1.0,,1.0,
1679662883847,96.0,,1.0,1.0,1.0,,1.0,
1679664085280,100.0,,,,,,,
1679664085556,100.0,,,,,,,
1679664097682,,100.0,,,,,,
1679664097724,100.0,,,,,,,
1679664124841,,100.0,,,,,,
1679664124887,99.0,,,,,,1.0,
1679664140167,,100.0,,,,,,
1679664140222,42.0,,17.0,17.0,20.0,5.0,2.0,
1679664152461,100.0,,,,,,,
1679664162704,96.0,,1.0,1.0,1.0,,1.0,
1679664169995,,100.0,,,,,,
1679664170105,96.0,,1.0,1.0,2.0,,1.0,
1679664177081,87.0,,6.0,6.0,3.0,1.0,2.0,
1679664192221,,100.0,,,,,,
1679664192251,36.0,,33.0,33.0,13.0,4.0,2.0,1.0
1679664207487,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679664223969,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679664233244,4.0,,83.0,83.0,5.0,2.0,2.0,
1679664248453,1.0,,94.0,94.0,2.0,,2.0,
1679664263710,3.0,,92.0,92.0,1.0,2.0,1.0,1.0
1679664287134,,100.0,,,,,,
1679664287177,1.0,,97.0,97.0,,,2.0,
1679664292416,1.0,,97.0,97.0,,,1.0,1.0
1679664307626,1.0,,97.0,97.0,,1.0,1.0,
1679664322811,1.0,,97.0,97.0,,1.0,1.0,
1679664338047,1.0,,97.0,97.0,,1.0,1.0,
1679664353311,,,97.0,97.0,,1.0,2.0,
1679664363920,,100.0,,,,,,
1679664363961,,,96.0,96.0,,1.0,2.0,1.0
1679664379218,,100.0,,,,,,
1679664379277,,,95.0,95.0,1.0,2.0,2.0,
1679664395894,1.0,,92.0,92.0,3.0,1.0,3.0,
1679664413025,1.0,,92.0,92.0,4.0,2.0,1.0,
1679664429900,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679664445873,,,95.0,95.0,2.0,,3.0,
1679664461904,1.0,,92.0,92.0,3.0,2.0,2.0,
1679664477851,1.0,,97.0,97.0,,1.0,1.0,
1679664493838,1.0,,97.0,97.0,,,2.0,
1679664509852,,,96.0,96.0,,1.0,3.0,
1679664526828,,,96.0,96.0,1.0,2.0,1.0,
1679664542931,,,96.0,96.0,1.0,1.0,2.0,
1679664553092,,,95.0,95.0,1.0,2.0,2.0,
1679664572875,,,96.0,96.0,1.0,1.0,2.0,
1679664589906,,,94.0,94.0,1.0,2.0,3.0,
1679664614864,,100.0,,,,,,
1679664614903,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679664631890,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679664647881,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679664663918,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679664679919,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679664690953,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679664698597,,100.0,,,,,,
1679664698632,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679664703846,1.0,,85.0,85.0,7.0,1.0,2.0,
1679664709027,,,88.0,88.0,6.0,1.0,2.0,
1679664724355,,,91.0,91.0,4.0,,1.0,
1679664740865,,,86.0,86.0,6.0,,2.0,
1679664756886,,,84.0,84.0,8.0,,2.0,
1679664773879,,,82.0,82.0,11.0,1.0,2.0,
1679664789866,,,81.0,81.0,8.0,2.0,3.0,
1679664805532,,,90.0,90.0,3.0,2.0,3.0,
1679664821829,,,96.0,96.0,,1.0,2.0,1.0
1679664837274,,,96.0,96.0,,1.0,2.0,1.0
1679664857551,2.0,,86.0,86.0,2.0,3.0,1.0,4.0
1679664873512,,,88.0,88.0,4.0,3.0,2.0,
1679664888810,,100.0,,,,,,
1679664888872,2.0,,90.0,90.0,2.0,2.0,1.0,2.0
1679664904158,,,89.0,89.0,2.0,4.0,2.0,2.0
1679664919860,2.0,,81.0,81.0,3.0,5.0,2.0,5.0
1679664935259,,100.0,,,,,,
1679664935324,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679664940507,,100.0,,,,,,
1679664940538,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679664950362,,100.0,,,,,,
1679664950397,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679664959185,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679664975845,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679664981332,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679664999568,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679665013555,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679665029829,,100.0,,,,,,
1679665029879,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679665045925,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679665061829,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679665077829,,100.0,,,,,,
1679665077887,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679665093885,78.0,,8.0,8.0,2.0,9.0,3.0,
1679665101162,36.0,,20.0,20.0,8.0,29.0,2.0,1.0
1679665117630,,100.0,,,,,,
1679665117663,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679665122934,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679665128233,35.0,,24.0,24.0,17.0,5.0,2.0,
1679665137742,99.0,,,,,,1.0,
1679665153867,99.0,,,,,,1.0,
1679665169764,99.0,,,,,,1.0,
1679665184974,99.0,,,,,,1.0,
1679665201837,96.0,,1.0,1.0,1.0,,1.0,
1679665210767,83.0,,4.0,4.0,8.0,,2.0,
1679665226815,74.0,,5.0,5.0,9.0,6.0,3.0,
1679665241991,,100.0,,,,,,
1679665242016,74.0,,7.0,7.0,14.0,1.0,2.0,
1679665257238,99.0,,,,,,1.0,
1679665273103,99.0,,,,,,1.0,
1679665288302,99.0,,,,,,1.0,
1679665301087,99.0,,,,,,1.0,
1679665317222,99.0,,,,,,1.0,
1679665332409,99.0,,,,,,1.0,
1679665347675,99.0,,,,,,1.0,
1679665362770,97.0,,,,1.0,,2.0,
1679665378219,96.0,,1.0,1.0,1.0,,2.0,
1679665393432,99.0,,,,,,1.0,
1679665408571,99.0,,,,,,1.0,
1679665423720,99.0,,,,,,1.0,
1679665440200,99.0,,,,,,1.0,
1679665455812,99.0,,,,,,1.0,
1679665471768,99.0,,,,,,1.0,
1679665481522,98.0,,,,,,2.0,
1679665497242,96.0,,1.0,1.0,1.0,,2.0,
1679665508490,97.0,,,,1.0,,2.0,
1679665523731,98.0,,,,,,2.0,
1679665539808,99.0,,,,,,1.0,
1679665555807,99.0,,,,,,1.0,
1679665571800,99.0,,,,,,1.0,
1679665586992,99.0,,,,,,1.0,
1679665603918,99.0,,,,,,1.0,
1679665620203,99.0,,,,,,1.0,
1679665635414,99.0,,,,,,1.0,
1679665650643,99.0,,,,,,1.0,
1679665874060,100.0,,,,,,,
1679665886173,100.0,,,,,,,
1679665913319,100.0,,,,,,,
1679665928540,99.0,,,,,,1.0,
1679665944792,99.0,,,,,,1.0,
1679665960974,99.0,,,,,,1.0,
1679665976793,99.0,,,,,,1.0,
1679665993828,99.0,,,,,,1.0,
1679666205694,,100.0,,,,,,
1679666205731,,,96.0,96.0,,2.0,2.0,
1679666232197,,,96.0,96.0,,2.0,2.0,
1679666237797,1.0,,81.0,81.0,1.0,15.0,1.0,1.0
1679666244830,,,83.0,83.0,1.0,14.0,2.0,
1679666254914,,,86.0,86.0,1.0,10.0,3.0,
1679666271785,1.0,,85.0,85.0,1.0,11.0,2.0,
1679666286952,1.0,,83.0,83.0,2.0,10.0,2.0,1.0
1679666303782,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679666319810,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679666335763,3.0,,81.0,81.0,2.0,6.0,2.0,4.0
1679666350943,,,83.0,83.0,1.0,13.0,2.0,
1679666360340,,,94.0,94.0,,4.0,2.0,
1679666365542,,,87.0,87.0,1.0,8.0,3.0,
1679666372212,1.0,,91.0,91.0,1.0,5.0,1.0,1.0
1679666377390,,,94.0,94.0,2.0,2.0,1.0,
1679666392604,,,94.0,94.0,,3.0,3.0,
1679666408984,,,95.0,95.0,,4.0,1.0,
1679666424781,,,92.0,92.0,,6.0,2.0,
1679666440764,,,82.0,82.0,2.0,13.0,2.0,
1679666456771,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679666473151,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679666481847,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679666487048,1.0,,84.0,84.0,1.0,9.0,2.0,2.0
1679666492278,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679666507494,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679666522699,,100.0,,,,,,
1679666522733,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679666539694,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679666554907,99.0,,,,,,1.0,
1679666570115,99.0,,,,,,1.0,
1679666585351,,100.0,,,,,,
1679666585481,69.0,,11.0,11.0,8.0,2.0,2.0,
1679666600885,,100.0,,,,,,
1679666600920,46.0,,30.0,30.0,11.0,6.0,2.0,
1679666616070,,100.0,,,,,,
1679666616093,98.0,,,,1.0,,1.0,
1679666625565,98.0,,,,,,2.0,
1679666640682,,100.0,,,,,,
1679666640712,96.0,,1.0,1.0,1.0,,1.0,
1679647227670,100.0,,,,,,,
1679647613409,50.0,,19.0,19.0,14.0,5.0,3.0,
1679647637232,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679647641276,83.0,,7.0,7.0,4.0,3.0,1.0,
1679647646501,57.0,,18.0,18.0,15.0,2.0,2.0,
1679647651712,52.0,,22.0,22.0,12.0,4.0,2.0,
1679647656884,99.0,,,,,,1.0,
1679647662088,99.0,,,,,,1.0,
1679647677266,99.0,,,,,,1.0,
1679647692469,99.0,,,,,,1.0,
1679647707658,99.0,,,,,,1.0,
1679647722874,99.0,,,,,,1.0,
1679647738051,99.0,,,,,,1.0,
1679647753231,99.0,,,,,,1.0,
1679647768407,99.0,,,,,,1.0,
1679647780364,99.0,,,,,,1.0,
1679647785532,99.0,,,,,,1.0,
1679647800713,99.0,,,,,,1.0,
1679647815880,97.0,,1.0,1.0,1.0,,,
1679647831045,76.0,,11.0,11.0,5.0,4.0,2.0,
1679647846163,54.0,,26.0,26.0,7.0,5.0,2.0,
1679647861335,,100.0,,,,,,
1679647861375,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679647870573,3.0,,88.0,88.0,2.0,2.0,2.0,2.0
1679647885753,,100.0,,,,,,
1679647885786,5.0,,81.0,81.0,3.0,5.0,2.0,3.0
1679647902643,97.0,,,,1.0,,2.0,
1679647916201,99.0,,,,,,1.0,
1679647931362,99.0,,,,,,1.0,
1679647946558,,100.0,,,,,,
1679647946587,81.0,,10.0,10.0,3.0,2.0,2.0,
1679647960489,10.0,,10.0,10.0,10.0,10.0,40.0,10.0
1679647965686,4.0,,89.0,89.0,1.0,2.0,2.0,1.0
