timestamp,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING,STILL,TILTING
1682573633876,1.0,,,,,,99.0,
1682573650946,1.0,,,,,,99.0,
1682573662878,1.0,,,,,,99.0,
1682573680084,1.0,,,,,,99.0,
1682573697169,1.0,,,,,,99.0,
1682573714244,1.0,,,,,,99.0,
1682573731316,1.0,,,,,,99.0,
1682573748264,,,,,,,,100.0
1682573748278,2.0,,,1.0,1.0,,97.0,
1682573765266,,,,,,,,100.0
1682573765280,2.0,2.0,,,,,96.0,
1682573782363,1.0,,,,,,99.0,
1682573805900,1.0,,,,,,99.0,
1682573823003,1.0,,,,,,99.0,
1682573840100,1.0,,,,,,99.0,
1682573857182,1.0,,,,,,99.0,
1682573874275,1.0,,,,,,99.0,
1682573891376,1.0,,,,,,99.0,
1682573908463,1.0,,,,,,99.0,
1682573925560,1.0,,,,,,99.0,
1682573942681,1.0,,,,,,99.0,
1682573959781,1.0,,,,,,99.0,
1682573980466,1.0,,,,,,99.0,
1682577753558,,,,,,,,100.0
1682577753562,2.0,1.0,,1.0,1.0,,96.0,
1682578118795,,,,,,,,100.0
1682578118831,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682578147649,,,,,,,,100.0
1682578147667,,,,,,,100.0,
1682578164621,2.0,,,1.0,1.0,,97.0,
1682578181578,2.0,9.0,16.0,25.0,25.0,,42.0,
1682578198541,,,,,,,,100.0
1682578198563,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682578216170,1.0,,1.0,92.0,92.0,,6.0,
1682578233323,2.0,,,93.0,93.0,2.0,3.0,
1682578252117,2.0,1.0,5.0,84.0,84.0,,8.0,
1682578269961,,,,,,,,100.0
1682578270000,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682578286969,,,,,,,,100.0
1682578286980,2.0,1.0,4.0,86.0,86.0,2.0,5.0,
1682578303934,2.0,,,96.0,96.0,1.0,1.0,
1682578320871,2.0,,,96.0,96.0,,2.0,
1682578337805,1.0,,1.0,96.0,96.0,1.0,1.0,
1682578354759,1.0,,,96.0,96.0,1.0,2.0,
1682578371714,1.0,,1.0,96.0,96.0,1.0,1.0,
1682578388657,2.0,,,96.0,96.0,,2.0,
1682578405610,,,,,,,,100.0
1682578405624,2.0,,1.0,96.0,96.0,1.0,,
1682578422571,1.0,1.0,1.0,91.0,91.0,2.0,4.0,
1682578439528,2.0,,1.0,96.0,96.0,,1.0,
1682578456464,1.0,,1.0,97.0,97.0,,1.0,
1682578473396,3.0,,1.0,96.0,96.0,,,
1682578490339,2.0,,1.0,96.0,96.0,,1.0,
1682578507284,2.0,,1.0,96.0,96.0,,1.0,
1682578528844,3.0,,,96.0,96.0,,1.0,
1682578545779,2.0,,1.0,96.0,96.0,,1.0,
1682578562742,,,,,,,,100.0
1682578562762,1.0,,,97.0,97.0,1.0,1.0,
1682578579691,,,,,,,,100.0
1682578579714,2.0,,1.0,96.0,96.0,,1.0,
1682578596651,2.0,,1.0,96.0,96.0,,1.0,
1682578613588,3.0,,,97.0,97.0,,,
1682578630519,2.0,,,97.0,97.0,1.0,,
1682578647461,,,,,,,,100.0
1682578647480,2.0,,1.0,96.0,96.0,1.0,,
1682578664530,1.0,,1.0,96.0,96.0,1.0,1.0,
1682578681868,1.0,1.0,7.0,86.0,86.0,3.0,2.0,
1682578699082,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682578711812,1.0,,99.0,,,,,
1682578728981,1.0,1.0,96.0,2.0,2.0,,,
1682578744411,3.0,2.0,74.0,20.0,20.0,,1.0,
1682578761603,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682578778776,2.0,25.0,11.0,23.0,23.0,,33.0,
1682578795848,,,,1.0,1.0,,99.0,
1682578813042,1.0,,,2.0,2.0,,97.0,
1682578830215,3.0,21.0,12.0,29.0,29.0,,34.0,
1682578847399,1.0,3.0,8.0,20.0,20.0,,66.0,
1682578864562,,,,,,,,100.0
1682578864611,3.0,1.0,3.0,15.0,15.0,,77.0,
1682578881779,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682578894839,2.0,15.0,14.0,21.0,21.0,,45.0,
1682578913061,,,,,,,,100.0
1682578913100,2.0,3.0,5.0,37.0,37.0,1.0,51.0,
1682578931044,1.0,,,2.0,2.0,,97.0,
1682578950063,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682578968077,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682578986067,1.0,1.0,2.0,44.0,44.0,,52.0,
1682579004070,,,,,,,,100.0
1682579004102,2.0,,1.0,34.0,34.0,,63.0,
1682579021104,,,,,,,,100.0
1682579021129,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682579038128,,,,,,,,100.0
1682579038171,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682579059394,,,,,,,,100.0
1682579059477,2.0,1.0,2.0,91.0,91.0,2.0,2.0,
1682579076631,2.0,1.0,1.0,90.0,90.0,1.0,4.0,
1682579093807,2.0,1.0,2.0,88.0,88.0,,7.0,
1682579111900,2.0,,,97.0,97.0,1.0,,
1682579129056,,,,,,,,100.0
1682579129107,1.0,1.0,2.0,89.0,89.0,5.0,1.0,
1682579146186,1.0,,96.0,3.0,3.0,,,
1682579163339,1.0,,98.0,1.0,1.0,,,
1682579181070,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682579199001,2.0,,2.0,96.0,96.0,,,
1682579218050,2.0,,2.0,96.0,96.0,,,
1682579233949,1.0,2.0,4.0,89.0,89.0,2.0,2.0,
1682579251214,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682579269442,1.0,4.0,16.0,35.0,35.0,2.0,40.0,
1682579292288,,,,,,,,100.0
1682579292308,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682579310340,3.0,,1.0,96.0,96.0,,,
1682579327295,1.0,3.0,4.0,87.0,87.0,,4.0,
1682579344265,,,,,,,,100.0
1682579344295,3.0,9.0,6.0,11.0,11.0,,69.0,
1682579361233,2.0,1.0,,1.0,1.0,,96.0,
1682579378209,2.0,,,1.0,1.0,,97.0,
1682579395117,2.0,,,1.0,1.0,,97.0,
1682579412051,1.0,1.0,,1.0,1.0,,97.0,
1682579428992,1.0,1.0,,1.0,1.0,,97.0,
1682579445934,2.0,1.0,,1.0,1.0,,96.0,
1682579462873,2.0,1.0,,,,,97.0,
1682579484837,1.0,,,,,,99.0,
1682579501779,2.0,,,,,,98.0,
1682579518719,2.0,,,,,,98.0,
1682579535650,1.0,1.0,,,,,98.0,
1682579552591,2.0,2.0,,,,,96.0,
1682579569526,1.0,1.0,,1.0,1.0,,97.0,
1682579586467,1.0,1.0,,1.0,1.0,,97.0,
1682579603409,1.0,1.0,,1.0,1.0,,97.0,
1682579620362,,,,,,,,100.0
1682579620376,2.0,4.0,5.0,6.0,6.0,,82.0,
1682579637338,,,,,,,,100.0
1682579637354,2.0,1.0,1.0,1.0,1.0,,95.0,
1682579654299,2.0,,,,,,98.0,
1682579671237,1.0,1.0,,1.0,1.0,,97.0,
1682579688179,1.0,1.0,,1.0,1.0,,97.0,
1682579705116,1.0,,,,,,99.0,
1682579722053,,,,,,,,100.0
1682579722070,2.0,1.0,,1.0,1.0,,96.0,
1682579739020,,,,,,,,100.0
1682579739036,2.0,11.0,5.0,17.0,17.0,,59.0,
1682579757876,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682579774838,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682579791809,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682579808756,,,,,,,,100.0
1682579808781,1.0,9.0,3.0,9.0,9.0,,76.0,
1682579825710,1.0,1.0,,1.0,1.0,,97.0,
1682579842783,1.0,,,,,,99.0,
1682579859725,2.0,,,1.0,1.0,,97.0,
1682579876667,2.0,,,1.0,1.0,,97.0,
1682579893609,1.0,1.0,,1.0,1.0,,96.0,
1682579910545,,,,,,,100.0,
1682579927482,1.0,,,,,,99.0,
1682579940751,1.0,,,,,,99.0,
1682579957695,1.0,,,,,,99.0,
1682579974638,2.0,,,,,,98.0,
1682579991582,2.0,,,,,,98.0,
1682580013357,,,,,,,,100.0
1682580013380,2.0,4.0,4.0,11.0,11.0,,75.0,
1682580030311,,,,,,,,100.0
1682580030331,1.0,,,1.0,1.0,,98.0,
1682580047270,2.0,,,1.0,1.0,,97.0,
1682580064211,1.0,,,1.0,1.0,,98.0,
1682580081149,,,,,,,,100.0
1682580081167,2.0,1.0,,1.0,1.0,,96.0,
1682580097956,,,,,,,,100.0
1682580097979,,1.0,,2.0,2.0,,96.0,
1682580114912,2.0,,,2.0,2.0,,96.0,
1682580131861,2.0,,,,,,98.0,
1682580148795,3.0,,,1.0,1.0,,96.0,
1682580165747,1.0,,,,,,99.0,
1682580188139,1.0,,,1.0,1.0,,98.0,
1682580205091,1.0,,,1.0,1.0,,98.0,
1682580222025,2.0,,,2.0,2.0,,96.0,
1682580238989,1.0,,,,,,99.0,
1682580255944,2.0,,,1.0,1.0,,97.0,
1682580272894,2.0,,,,,,98.0,
1682580289831,1.0,,,1.0,1.0,,98.0,
1682587925062,1.0,,,,,,99.0,
1682588635958,,,,,,,100.0,
1682588902235,,,,,,,100.0,
1682588968747,,,,,,,,100.0
1682588968795,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682588986055,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682589003213,,,,,,,,100.0
1682589003250,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682589020237,,,,,,,,100.0
1682589020258,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682589037227,2.0,8.0,8.0,29.0,29.0,,50.0,
1682589054386,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682589071420,1.0,2.0,3.0,86.0,86.0,,7.0,
1682589088383,1.0,,,,,,99.0,
1682589106685,1.0,1.0,,1.0,1.0,,96.0,
1682589123646,2.0,2.0,3.0,85.0,85.0,,7.0,
1682589140583,2.0,,1.0,96.0,96.0,1.0,,
1682589157525,4.0,,,96.0,96.0,,,
1682589174279,2.0,,1.0,97.0,97.0,,,
1682589191248,1.0,2.0,4.0,86.0,86.0,1.0,5.0,
1682589208245,,,,,,,,100.0
1682589208284,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682589225246,,,,,,,,100.0
1682589225270,2.0,4.0,7.0,26.0,26.0,,59.0,
1682589242227,2.0,1.0,,1.0,1.0,,96.0,
1682589259232,2.0,5.0,14.0,34.0,34.0,1.0,42.0,
1682589276189,3.0,4.0,10.0,35.0,35.0,,45.0,
1682589293130,1.0,3.0,,,,,96.0,
1682589310072,1.0,1.0,,,,,98.0,
1682589327003,1.0,1.0,,1.0,1.0,,97.0,
1682589343951,2.0,,,,,,98.0,
1682589360899,2.0,5.0,9.0,6.0,6.0,,77.0,
1682589377828,2.0,,,,,,98.0,
1682589394766,1.0,1.0,1.0,1.0,1.0,,96.0,
1682589412914,2.0,,1.0,1.0,1.0,,96.0,
1682589429876,,,,,,,,100.0
1682589429902,1.0,4.0,1.0,3.0,3.0,,91.0,
1682589446864,,,,,,,,100.0
1682589446878,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682589461408,2.0,,,96.0,96.0,1.0,1.0,
1682589478355,2.0,,1.0,96.0,96.0,,1.0,
1682589495306,,,,,,,,100.0
1682589495327,2.0,,2.0,96.0,96.0,,,
1682589512486,,,,,,,,100.0
1682589512532,2.0,,2.0,93.0,93.0,3.0,,
1682589530955,1.0,,3.0,91.0,91.0,5.0,,
1682589549967,1.0,,2.0,90.0,90.0,7.0,,
1682589568016,1.0,,1.0,81.0,81.0,16.0,1.0,
1682589584605,,,,,,,,100.0
1682589584623,3.0,1.0,6.0,84.0,84.0,3.0,3.0,
1682589601607,1.0,14.0,11.0,26.0,26.0,1.0,44.0,
1682589618550,2.0,14.0,5.0,14.0,14.0,,62.0,
1682589635528,1.0,3.0,,1.0,1.0,,95.0,
1682589652485,1.0,1.0,,1.0,1.0,,97.0,
1682589669424,1.0,1.0,1.0,1.0,1.0,,96.0,
1682589686367,2.0,1.0,,1.0,1.0,,96.0,
1682589703323,2.0,2.0,,4.0,4.0,,91.0,
1682589721656,1.0,2.0,,1.0,1.0,,96.0,
1682589738623,2.0,2.0,,,,,96.0,
1682589755567,1.0,10.0,,3.0,3.0,,85.0,
1682589772528,1.0,15.0,2.0,9.0,9.0,,71.0,
1682589789474,2.0,2.0,,1.0,1.0,,95.0,
1682589806415,1.0,1.0,1.0,1.0,1.0,,96.0,
1682589823346,1.0,1.0,1.0,1.0,1.0,,96.0,
1682589835373,1.0,,,1.0,1.0,,98.0,
1682589852325,2.0,,,1.0,1.0,,97.0,
1682589869260,1.0,1.0,1.0,1.0,1.0,,96.0,
1682589886225,2.0,2.0,1.0,2.0,2.0,,93.0,
1682589903186,1.0,12.0,5.0,15.0,15.0,,65.0,
1682589920139,2.0,4.0,1.0,1.0,1.0,,92.0,
1682589937077,1.0,,,1.0,1.0,,98.0,
1682589954031,1.0,1.0,,1.0,1.0,,97.0,
1682589970966,1.0,1.0,1.0,1.0,1.0,,96.0,
1682589987915,1.0,,,,,,99.0,
1682590004866,1.0,,,1.0,1.0,,98.0,
1682590018276,2.0,,,,,,98.0,
1682590036326,1.0,1.0,,1.0,1.0,,97.0,
1682590053275,1.0,5.0,1.0,7.0,7.0,,84.0,
1682590070236,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682590087194,1.0,,,1.0,1.0,,98.0,
1682590104157,2.0,3.0,2.0,22.0,22.0,,69.0,
1682590121131,,,,,,,,100.0
1682590121143,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682590138931,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682590156075,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682590173258,2.0,6.0,6.0,27.0,27.0,1.0,55.0,
1682590190430,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682590201973,2.0,1.0,74.0,19.0,19.0,,4.0,
1682590219267,1.0,,89.0,9.0,9.0,,1.0,
1682590236429,2.0,,89.0,5.0,5.0,,4.0,
1682590254619,2.0,,96.0,1.0,1.0,,1.0,
1682590271790,1.0,,90.0,6.0,6.0,,3.0,
1682590288882,2.0,,1.0,96.0,96.0,,1.0,
1682590306043,3.0,1.0,3.0,93.0,93.0,,,
1682590323197,2.0,,2.0,94.0,94.0,2.0,,
1682590340397,1.0,,,93.0,93.0,6.0,,
1682590357507,2.0,1.0,1.0,96.0,96.0,,,
1682590374677,3.0,1.0,1.0,95.0,95.0,,,
1682590392995,1.0,,1.0,97.0,97.0,1.0,,
1682590412791,2.0,,1.0,96.0,96.0,,1.0,
1682590429973,,,,,,,,100.0
1682590430018,1.0,1.0,5.0,90.0,90.0,,3.0,
1682590447191,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682590464966,,,,,,,100.0,
1682590483531,1.0,,,,,,99.0,
1682590500661,1.0,,,,,,99.0,
1682590517835,,,,,,,,100.0
1682590517875,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682590535041,,,,,,,,100.0
1682590535085,2.0,27.0,10.0,11.0,11.0,,43.0,
1682590552191,1.0,,,,,,99.0,
1682590577897,1.0,,,,,,99.0,
1682590595891,1.0,,,,,,99.0,
1682590613891,1.0,,,,,,99.0,
1682590632901,1.0,,,,,,99.0,
1682590651000,1.0,,,,,,99.0,
1682590668118,1.0,,,,,,99.0,
1682590686894,1.0,,,,,,99.0,
1682590705880,1.0,,,,,,99.0,
1682590723282,1.0,,,,,,99.0,
1682590741902,1.0,,,,,,99.0,
1682590761900,1.0,,,,,,99.0,
1682590778993,1.0,,,,,,99.0,
1682590796879,1.0,,,,,,99.0,
1682590814896,1.0,,,,,,99.0,
1682590833889,1.0,,,,,,99.0,
1682590850986,1.0,,,,,,99.0,
1682590868882,1.0,,,,,,99.0,
1682590886882,1.0,,,,,,99.0,
1682590903975,1.0,,,,,,99.0,
1682590922897,1.0,,,,,,99.0,
1682590945907,1.0,,,,,,99.0,
1682590964882,1.0,,,,,,99.0,
1682590982888,1.0,,,,,,99.0,
1682591001883,1.0,,,,,,99.0,
1682591019889,1.0,,,,,,99.0,
1682591037883,1.0,,,,,,99.0,
1682566843898,1.0,,,,,,99.0,
1682566862101,1.0,,,,,,99.0,
1682566880110,1.0,,,,,,99.0,
1682566898120,1.0,,,,,,99.0,
1682566915239,1.0,,,,,,99.0,
1682566932341,1.0,,,,,,99.0,
1682566949615,1.0,,,,,,99.0,
1682566967115,1.0,,,,,,99.0,
1682566985115,1.0,,,,,,99.0,
1682567010123,1.0,,,,,,99.0,
1682567028115,1.0,,,,,,99.0,
1682572761868,,,,,,,,100.0
1682572761907,2.0,21.0,2.0,10.0,10.0,,49.0,
1682572780256,2.0,1.0,2.0,89.0,89.0,1.0,5.0,
1682572797446,2.0,1.0,5.0,89.0,89.0,1.0,2.0,
1682572816026,1.0,,,2.0,2.0,,97.0,
1682572833178,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682572850251,2.0,,1.0,96.0,96.0,,1.0,
1682572867211,,,,,,,,100.0
1682572867229,2.0,1.0,8.0,85.0,85.0,,4.0,
1682572884170,1.0,,,1.0,1.0,,98.0,
1682572901145,1.0,6.0,13.0,16.0,16.0,,62.0,
1682572918121,,,,,,,,100.0
1682572918159,2.0,7.0,6.0,35.0,35.0,,46.0,
1682572935303,2.0,1.0,4.0,86.0,86.0,2.0,4.0,
1682572954029,1.0,,1.0,96.0,96.0,1.0,1.0,
1682572971183,,,,96.0,96.0,4.0,,
1682572990142,,,,,,,,100.0
1682572990215,2.0,1.0,75.0,19.0,19.0,1.0,2.0,
1682573007349,,,,,,,,100.0
1682573007395,3.0,1.0,75.0,18.0,18.0,1.0,2.0,
1682573024556,1.0,,97.0,2.0,2.0,,,
1682573035995,1.0,,98.0,1.0,1.0,,,
1682573053969,2.0,,97.0,1.0,1.0,,,
1682573071132,1.0,,92.0,7.0,7.0,,,
1682573089150,1.0,1.0,16.0,81.0,81.0,,1.0,
1682573107000,1.0,1.0,78.0,20.0,20.0,,,
1682573125129,2.0,,80.0,18.0,18.0,,,
1682573143026,1.0,,98.0,1.0,1.0,,,
1682573160200,1.0,,86.0,13.0,13.0,,,
1682573177192,,,,,,,,100.0
1682573177224,1.0,,4.0,92.0,92.0,1.0,2.0,
1682573191924,,,,,,,,100.0
1682573191931,1.0,,1.0,96.0,96.0,1.0,1.0,
1682573209189,,,,,,,,100.0
1682573209223,1.0,,1.0,94.0,94.0,3.0,1.0,
1682587126626,,,,,,,,100.0
1682587126645,,,,,,,100.0,
1682587191536,,,,,,,100.0,
1682587312468,,,,,,,,100.0
1682587312484,,,,,,,100.0,
1682597295125,,,,,,,,100.0
1682597295138,1.0,,,,,,99.0,
1682597507603,,,,,,,100.0,
1682597538679,,,,,,,,100.0
1682597538733,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682597556995,2.0,1.0,5.0,82.0,82.0,5.0,5.0,
1682597575147,1.0,3.0,3.0,42.0,42.0,,50.0,
1682597592222,3.0,1.0,2.0,83.0,83.0,3.0,8.0,
1682597609378,1.0,,1.0,95.0,95.0,3.0,,
1682597626542,1.0,,1.0,92.0,92.0,6.0,,
1682597649738,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682597666901,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
1682597684212,40.0,10.0,10.0,10.0,10.0,10.0,10.0,
