timestamp,STILL,IN_VEHICLE,UNDEFINED,TILTING,ON_FOOT,WALKING,ON_BICYCLE,RUNNING
1680589530402,,,,100.0,,,,
1680589530477,100.0,,,,,,,
1680589704509,,,,100.0,,,,
1680589704651,99.0,,1.0,,,,,
1680590267941,,,,100.0,,,,
1680590267988,100.0,,,,,,,
1680590671662,98.0,1.0,1.0,,,,,
1680590743760,,,,100.0,,,,
1680590743860,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680590912836,,,,100.0,,,,
1680590912860,99.0,,1.0,,,,,
1680590941778,99.0,,1.0,,,,,
1680590958852,99.0,,1.0,,,,,
1680590975916,98.0,,2.0,,,,,
1680590992991,69.0,22.0,2.0,,1.0,1.0,1.0,
1680591010093,94.0,3.0,2.0,,,,,
1680591027231,96.0,2.0,2.0,,,,,
1680591044362,96.0,2.0,2.0,,,,,
1680591061631,100.0,,,,,,,
1680591078840,89.0,5.0,2.0,,2.0,2.0,1.0,
1680591313037,99.0,,1.0,,,,,
1680591323942,96.0,3.0,1.0,,,,,
1680591568189,96.0,1.0,2.0,,,,,
1680598348124,,,,100.0,,,,
1680598348195,96.0,2.0,2.0,,,,,
1680598516988,,,,100.0,,,,
1680598517017,48.0,15.0,1.0,,14.0,14.0,12.0,
1680598546123,99.0,,1.0,,,,,
1680599700325,99.0,,1.0,,,,,
1680600552654,99.0,,1.0,,,,,
1680601222992,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680601261926,,,,100.0,,,,
1680601261971,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680602164351,,,,100.0,,,,
1680602164355,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680602184126,1.0,2.0,3.0,,88.0,88.0,3.0,3.0
1680602201269,,,2.0,,96.0,96.0,1.0,1.0
1680602218458,,,2.0,,96.0,96.0,1.0,1.0
1680602235815,1.0,,2.0,,96.0,96.0,,1.0
1680602252907,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680602269905,1.0,1.0,3.0,,87.0,87.0,2.0,5.0
1680602286920,,,2.0,,94.0,94.0,1.0,3.0
1680602304167,1.0,,3.0,,92.0,92.0,2.0,2.0
1680602321199,,,3.0,,97.0,97.0,,
1680602393588,1.0,1.0,2.0,,90.0,90.0,2.0,3.0
1680602427692,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680602444866,10.0,1.0,1.0,,85.0,85.0,1.0,1.0
1680602477540,,,3.0,,95.0,95.0,1.0,1.0
1680602523733,,,,100.0,,,,
1680602523800,1.0,1.0,2.0,,89.0,89.0,2.0,4.0
1680602755804,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680602772804,,,,100.0,,,,
1680602772853,96.0,2.0,1.0,,,,,
1680602789951,,,,100.0,,,,
1680602790037,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680602807150,,,,100.0,,,,
1680602807218,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680602824276,99.0,,1.0,,,,,
1680602841395,99.0,,1.0,,,,,
1680602858437,,,,100.0,,,,
1680602858474,77.0,6.0,3.0,,11.0,11.0,1.0,
1680602875526,67.0,6.0,2.0,,14.0,14.0,7.0,
1680602892674,99.0,,1.0,,,,,
1680602909815,97.0,,2.0,,1.0,1.0,,
1680602926885,99.0,,1.0,,,,,
1680602943972,99.0,,1.0,,,,,
1680602957275,,,,100.0,,,,
1680602957360,57.0,7.0,3.0,,25.0,25.0,2.0,
1680602974454,36.0,16.0,2.0,,27.0,27.0,12.0,
1680602991482,,,,100.0,,,,
1680602991573,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680603008627,99.0,,1.0,,,,,
1680603025772,99.0,,1.0,,,,,
1680603042857,99.0,,1.0,,,,,
1680603059961,98.0,1.0,1.0,,,,,
1680603077029,98.0,1.0,1.0,,,,,
1680603094122,76.0,7.0,2.0,,13.0,13.0,,
1680620473460,,,,100.0,,,,
1680620473524,100.0,,,,,,,
1680620882667,100.0,,,,,,,
1680623201935,,,,100.0,,,,
1680623201967,96.0,1.0,2.0,,,,1.0,
1680627402032,100.0,,,,,,,
1680627402222,100.0,,,,,,,
1680647628098,2.0,1.0,3.0,,80.0,10.0,4.0,80.0
1680647665468,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680647682451,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680648483412,,,,100.0,,,,
1680648483585,100.0,,,,,,,
1680648891069,100.0,,,,,,,
1680649206130,100.0,,,,,,,
1680566952861,,,,100.0,,,,
1680566953023,100.0,,,,,,,
1680566999687,,,,100.0,,,,
1680566999715,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680567028558,99.0,,1.0,,,,,
1680567045562,84.0,2.0,3.0,,6.0,6.0,3.0,
1680567069793,100.0,,,,,,,
1680567098622,100.0,,,,,,,
1680567116282,97.0,,2.0,,1.0,1.0,,
1680567133320,78.0,4.0,2.0,,8.0,8.0,6.0,
1680567150317,31.0,23.0,3.0,,21.0,21.0,10.0,1.0
1680567167308,43.0,33.0,3.0,,9.0,9.0,5.0,
1680567184316,38.0,19.0,1.0,,17.0,17.0,8.0,1.0
1680567201513,56.0,20.0,4.0,,6.0,6.0,6.0,
1680567218715,85.0,7.0,1.0,,3.0,3.0,2.0,
1680567235870,97.0,1.0,2.0,,,,,
1680567253038,91.0,1.0,3.0,,2.0,2.0,2.0,
1680567270009,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680567287011,98.0,,2.0,,,,,
1680568004196,99.0,,1.0,,,,,
1680568042332,,,,100.0,,,,
1680568042377,100.0,,,,,,,
1680568787125,,,,100.0,,,,
1680568787212,98.0,,2.0,,,,,
1680569679549,,,,100.0,,,,
1680569679555,39.0,13.0,2.0,,27.0,27.0,6.0,1.0
1680570010059,,,,100.0,,,,
1680570010200,100.0,,,,,,,
1680571033833,,,,100.0,,,,
1680571033892,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680571692882,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680571750306,96.0,2.0,2.0,,,,,
1680571774441,97.0,1.0,2.0,,,,,
1680571803315,96.0,1.0,3.0,,,,,
1680571820320,97.0,,3.0,,,,,
1680571837346,96.0,1.0,2.0,,,,,
1680571854354,76.0,7.0,2.0,,5.0,5.0,7.0,
1680571871358,97.0,1.0,1.0,,1.0,1.0,,
1680571888430,98.0,1.0,1.0,,,,,
1680571905467,97.0,,3.0,,,,,
1680571922591,62.0,12.0,1.0,,11.0,11.0,5.0,
1680580309859,,,,100.0,,,,
1680580309926,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680580808963,,,,100.0,,,,
1680580808981,2.0,1.0,2.0,,88.0,88.0,3.0,3.0
1680580846097,,,,100.0,,,,
1680580846190,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680580860291,96.0,1.0,3.0,,,,,
1680580888284,100.0,,,,,,,
1680580917189,99.0,,1.0,,,,,
1680580934186,62.0,28.0,2.0,,1.0,1.0,1.0,
1680580951192,96.0,2.0,1.0,,1.0,1.0,,
1680580968365,97.0,1.0,2.0,,,,,
1680581034483,98.0,1.0,1.0,,,,,
1680581051361,100.0,,,,,,,
1680581068353,96.0,2.0,1.0,,,,,
1680581085418,100.0,,,,,,,
1680581102440,100.0,,,,,,,
1680581124620,100.0,,,,,,,
1680581141681,46.0,25.0,1.0,,10.0,10.0,3.0,
1680581184868,,,,100.0,,,,
1680581184981,44.0,23.0,1.0,,11.0,11.0,2.0,
1680581429063,,,,100.0,,,,
1680581429097,97.0,1.0,1.0,,,,,
1680582073100,,,,100.0,,,,
1680582073152,100.0,,,,,,,
1680582306608,,,,100.0,,,,
1680582306644,100.0,,,,,,,
1680583416741,,,,100.0,,,,
1680583416810,100.0,,,,,,,
1680584091780,100.0,,,,,,,
1680585048925,40.0,36.0,1.0,,9.0,9.0,3.0,
1680585077759,100.0,,,,,,,
1680585277658,,,,100.0,,,,
1680585277782,,,2.0,,95.0,95.0,1.0,2.0
1680585332490,,,,100.0,,,,
1680585332597,,,2.0,,94.0,94.0,2.0,2.0
1680585682363,,,,100.0,,,,
1680585682490,100.0,,,,,,,
1680585806641,,,,100.0,,,,
1680585806766,39.0,19.0,2.0,,14.0,14.0,7.0,
1680650272195,,,,100.0,,,,
1680650272245,97.0,,3.0,,,,,
1680650330155,,,,100.0,,,,
1680650330237,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680650365036,,,,100.0,,,,
1680650365083,99.0,,1.0,,,,,
1680650406671,51.0,16.0,2.0,,16.0,16.0,5.0,
1680650423662,96.0,1.0,2.0,,1.0,1.0,,
1680650441345,61.0,9.0,3.0,,11.0,11.0,11.0,1.0
1680650458495,60.0,13.0,3.0,,7.0,7.0,5.0,
1680650491114,100.0,,,,,,,
1680650519930,98.0,1.0,1.0,,,,,
1680650536931,96.0,1.0,1.0,,1.0,1.0,,
1680650710541,98.0,,1.0,,,,1.0,
1680650726282,,,,100.0,,,,
1680650726318,68.0,3.0,2.0,,20.0,20.0,5.0,
1680651293443,66.0,11.0,2.0,,10.0,10.0,3.0,
1680651534842,,,,100.0,,,,
1680651535267,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680651840591,100.0,,,,,,,
1680652232934,,,,100.0,,,,
1680652233008,100.0,,,,,,,
1680652425156,,,,100.0,,,,
1680652425208,100.0,,,,,,,
1680652671002,99.0,,1.0,,,,,
1680603111207,46.0,8.0,2.0,,37.0,37.0,3.0,
1680603128275,96.0,,1.0,,3.0,3.0,,
1680603140872,80.0,5.0,2.0,,9.0,9.0,1.0,
1680603158120,95.0,,1.0,,3.0,3.0,1.0,
1680603192125,,,,100.0,,,,
1680603192218,100.0,,,,,,,
1680603224630,100.0,,,,,,,
1680603253111,97.0,1.0,1.0,,,,,
1680603270096,100.0,,,,,,,
1680603287097,,,,100.0,,,,
1680603287155,61.0,11.0,2.0,,10.0,10.0,11.0,
1680603304208,,,,100.0,,,,
1680603304283,51.0,8.0,2.0,,12.0,12.0,22.0,
1680603321395,72.0,8.0,2.0,,5.0,5.0,10.0,
1680603338433,45.0,5.0,1.0,,8.0,8.0,36.0,1.0
1680603355461,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680603372576,34.0,23.0,2.0,,7.0,7.0,26.0,
1680603389742,66.0,8.0,1.0,,5.0,5.0,13.0,1.0
1680604100686,,,,100.0,,,,
1680604100729,100.0,,,,,,,
1680604654915,53.0,31.0,3.0,,5.0,5.0,5.0,
1680604692901,40.0,38.0,1.0,,5.0,5.0,1.0,
1680604709956,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1680605250603,,,,100.0,,,,
1680605250755,99.0,,1.0,,,,,
1680605342318,,,,100.0,,,,
1680605342358,99.0,,1.0,,,,,
1680605371219,98.0,,2.0,,,,,
1680606127747,,,,100.0,,,,
1680606127779,99.0,1.0,,,,,,
1680610655870,100.0,,,,,,,
1682240289261,69.0,20.0,1.0,,3.0,3.0,2.0,
1682240299346,99.0,,1.0,,,,,
1682240318050,61.0,19.0,2.0,,8.0,8.0,4.0,
1682240335247,100.0,,,,,,,
1682240490526,98.0,1.0,1.0,,,,,
1682240513033,82.0,6.0,2.0,,5.0,5.0,3.0,
1682240530226,97.0,,2.0,,1.0,1.0,,
1682240547420,81.0,7.0,3.0,,2.0,2.0,3.0,
1682240709066,99.0,,1.0,,,,,
1682241107463,98.0,,2.0,,,,,
1682241292122,51.0,16.0,1.0,,13.0,13.0,5.0,
1682241306692,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682241321885,100.0,,,,,,,
1682241376196,,,,100.0,,,,
1682241376235,99.0,,1.0,,,,,
1682242462102,,,,100.0,,,,
1682242462140,99.0,,1.0,,,,,
1682243155938,98.0,,2.0,,,,,
1682243445914,100.0,,,,,,,
1682261209474,98.0,,2.0,,,,,
1682261637717,96.0,1.0,2.0,,,,,
1682262370721,46.0,11.0,3.0,,17.0,17.0,11.0,1.0
1682262390710,99.0,,1.0,,,,,
1682262572720,65.0,6.0,4.0,,10.0,10.0,11.0,
1682262903485,,,,100.0,,,,
1682262903524,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682264171142,,,,100.0,,,,
1682264171285,1.0,,3.0,,96.0,96.0,,
1682264209077,,,,100.0,,,,
1682264209190,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682264574932,100.0,,,,,,,
1682264612269,39.0,17.0,2.0,,24.0,24.0,12.0,
1682264629307,54.0,17.0,2.0,,7.0,7.0,17.0,
1682264967468,40.0,27.0,3.0,,15.0,15.0,4.0,
1682264991245,100.0,,,,,,,
1682265008315,73.0,5.0,2.0,,10.0,10.0,7.0,
1682265025304,80.0,8.0,2.0,,6.0,6.0,2.0,
1682265042299,83.0,3.0,,,8.0,8.0,4.0,
1682265530858,,,,100.0,,,,
1682265530881,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682265567538,37.0,26.0,1.0,,17.0,17.0,11.0,1.0
1682265582098,96.0,2.0,1.0,,,,,
1682265599077,98.0,1.0,1.0,,,,,
1682265616041,100.0,,,,,,,
1682265633047,96.0,1.0,1.0,,,,1.0,
1682265650116,67.0,10.0,3.0,,8.0,8.0,6.0,
1682265667151,99.0,,1.0,,,,,
1682265684143,46.0,25.0,1.0,,9.0,9.0,7.0,
1682265701173,48.0,37.0,2.0,,3.0,3.0,2.0,
1682265718195,98.0,,2.0,,,,,
1682265735231,100.0,,,,,,,
1682265752265,47.0,22.0,2.0,,7.0,7.0,6.0,
1682265769220,99.0,,1.0,,,,,
1682265786010,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682265802992,99.0,,1.0,,,,,
1682265819989,67.0,9.0,1.0,,9.0,9.0,9.0,
1682265837545,100.0,,,,,,,
1682265854501,98.0,1.0,1.0,,,,,
1682265871680,90.0,2.0,2.0,,1.0,1.0,3.0,
1682265888908,50.0,8.0,2.0,,10.0,10.0,22.0,1.0
1682265906125,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682265923332,59.0,9.0,3.0,,5.0,5.0,20.0,
1682265940519,96.0,1.0,2.0,,1.0,1.0,,
1682265957727,98.0,,2.0,,,,,
1682265974935,63.0,6.0,3.0,,7.0,7.0,18.0,
1682265991922,99.0,,1.0,,,,,
1682266012292,53.0,11.0,1.0,,6.0,6.0,23.0,1.0
1682266029543,98.0,,1.0,,,,1.0,
1682266046708,96.0,2.0,1.0,,1.0,1.0,,
1682266063938,96.0,1.0,2.0,,,,1.0,
1682266086006,98.0,,2.0,,,,,
1682266103084,97.0,1.0,2.0,,,,,
1682266120253,100.0,,,,,,,
1682266142331,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682266159418,100.0,,,,,,,
1682266175237,,,,100.0,,,,
1682266175271,99.0,,1.0,,,,,
1682266901608,,,,100.0,,,,
1682266901686,100.0,,,,,,,
1682272234310,100.0,,,,,,,
1682272234313,100.0,,,,,,,
1682232818213,,,,100.0,,,,
1682232818336,,,,100.0,,,,
1682232818389,3.0,83.0,2.0,,,,,
1682232828654,,,,100.0,,,,
1682232828681,100.0,,,,,,,
1682232833809,100.0,,,,,,,
1682232838959,88.0,,2.0,,1.0,1.0,9.0,
1682232844196,100.0,,,,,,,
1682232849369,99.0,,1.0,,,,,
1682232854607,95.0,,2.0,,1.0,1.0,2.0,
1682232880165,3.0,87.0,1.0,,1.0,1.0,,
1682232906470,1.0,81.0,1.0,,1.0,1.0,1.0,
1682232923680,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682232940880,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682232958076,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682232979321,27.0,,2.0,,3.0,3.0,68.0,
1682232992157,,,,100.0,,,,
1682232992343,11.0,77.0,2.0,,1.0,1.0,1.0,
1682233106019,,,,100.0,,,,
1682233131456,45.0,15.0,2.0,,15.0,15.0,19.0,
1682233157634,46.0,23.0,2.0,,9.0,9.0,3.0,
1682233174881,98.0,1.0,1.0,,,,,
1682233180076,100.0,,,,,,,
1682233185295,100.0,,,,,,,
1682233190493,99.0,,1.0,,,,,
1682233216005,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682233253790,4.0,71.0,1.0,,6.0,6.0,2.0,
1682233270944,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682233288165,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682233305383,4.0,89.0,1.0,,1.0,1.0,1.0,
1682233322630,,96.0,2.0,,,,,
1682233339817,1.0,93.0,1.0,,,,,
1682233346240,,,,100.0,,,,
1682233346386,,,,100.0,,,,
1682233346406,1.0,92.0,1.0,,,,,
1682233351673,5.0,81.0,1.0,,3.0,3.0,2.0,
1682233368920,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682233386030,,97.0,1.0,,,,,
1682233403248,3.0,88.0,1.0,,,,,
1682233420487,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682233437773,34.0,31.0,2.0,,5.0,5.0,2.0,
1682233459412,99.0,1.0,,,,,,
1682233468060,,,,100.0,,,,
1682233468222,97.0,2.0,1.0,,,,,
1682233711421,,,,100.0,,,,
1682233853562,97.0,,2.0,,1.0,1.0,,
1682233879656,,,,100.0,,,,
1682233879809,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682234318199,,,,100.0,,,,
1682234318256,36.0,16.0,2.0,,29.0,29.0,6.0,1.0
1682234343666,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682234348878,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682234354040,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682234359224,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682234364409,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682234369621,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682234374798,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682234379938,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682234385150,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682234390320,53.0,15.0,2.0,,17.0,17.0,8.0,
1682234395590,38.0,33.0,2.0,,7.0,7.0,16.0,
1682234400714,49.0,17.0,2.0,,18.0,18.0,7.0,
1682234405872,72.0,3.0,1.0,,15.0,15.0,8.0,
1682234411094,96.0,,2.0,,1.0,1.0,1.0,
1682234416269,94.0,,2.0,,3.0,3.0,1.0,
1682234421447,84.0,2.0,3.0,,6.0,6.0,4.0,
1682234426686,66.0,5.0,2.0,,14.0,14.0,11.0,
1682234431858,71.0,3.0,2.0,,12.0,12.0,9.0,
1682234437019,67.0,5.0,3.0,,9.0,9.0,11.0,
1682234442176,73.0,4.0,3.0,,9.0,9.0,8.0,
1682234447338,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682234452472,44.0,23.0,2.0,,13.0,13.0,11.0,1.0
1682234457638,57.0,14.0,2.0,,9.0,9.0,14.0,
1682234474713,77.0,3.0,1.0,,14.0,14.0,4.0,
1682234485278,,,,100.0,,,,
1682234581810,100.0,,,,,,,
1682234595100,,,,100.0,,,,
1682234597728,37.0,21.0,3.0,,18.0,18.0,5.0,
1682234663783,,,,100.0,,,,
1682234663861,52.0,21.0,3.0,,11.0,11.0,6.0,
1682234679065,51.0,27.0,2.0,,7.0,7.0,4.0,
1682234684181,72.0,10.0,3.0,,7.0,7.0,2.0,
1682234694330,46.0,33.0,2.0,,5.0,5.0,2.0,
1682234711174,98.0,,2.0,,,,,
1682234737438,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682234754741,100.0,,,,,,,
1682234771981,97.0,,1.0,,,,2.0,
1682234796219,99.0,,1.0,,,,,
1682234834376,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682234868473,39.0,24.0,2.0,,14.0,14.0,3.0,
1682234885772,1.0,96.0,1.0,,,,,
1682234890268,,,,100.0,,,,
1682234892075,5.0,90.0,1.0,,,,,
1682234909772,,,,100.0,,,,
1682234909875,52.0,12.0,2.0,,17.0,17.0,10.0,
1682234915077,99.0,,1.0,,,,,
1682234920280,100.0,,,,,,,
1682234926996,97.0,,1.0,,1.0,1.0,1.0,
1682234934031,97.0,,1.0,,1.0,1.0,1.0,
1682234939189,57.0,5.0,1.0,,12.0,12.0,19.0,2.0
1682234944356,96.0,1.0,1.0,,1.0,1.0,1.0,
1682234969926,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682234996271,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682235013787,99.0,,1.0,,,,,
1682235019060,100.0,,,,,,,
1682235024280,99.0,,1.0,,,,,
1682235029528,100.0,,,,,,,
1682235034794,100.0,,,,,,,
1682235040152,96.0,2.0,,,1.0,1.0,,
1682235045402,96.0,1.0,1.0,,1.0,1.0,,
1682235050682,96.0,1.0,1.0,,1.0,1.0,,
1682235056021,96.0,1.0,1.0,,1.0,1.0,,
1682235061272,97.0,1.0,1.0,,,,,
1682235066563,96.0,2.0,,,1.0,1.0,,
1682235099286,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682235137170,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682235145796,,,,100.0,,,,
1682235151939,,,,100.0,,,,
1682235152006,100.0,,,,,,,
1682235166985,,,,100.0,,,,
1682235167036,67.0,7.0,3.0,,12.0,12.0,5.0,
1682235189930,,,,100.0,,,,
1682235190030,100.0,,,,,,,
1682235280994,,,,100.0,,,,
1682235281010,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682235307324,95.0,1.0,1.0,,1.0,1.0,1.0,
1682235312576,98.0,,2.0,,,,,
1682235317832,99.0,,1.0,,,,,
1682235323063,100.0,,,,,,,
1682235328404,100.0,,,,,,,
1682235333702,98.0,,2.0,,,,,
1682235339000,98.0,1.0,1.0,,,,,
1682235344261,98.0,,2.0,,,,,
1682235349473,96.0,1.0,1.0,,1.0,1.0,,
1682235354698,98.0,1.0,1.0,,,,,
1682235359993,97.0,1.0,1.0,,,,,
1682235365338,97.0,2.0,1.0,,,,,
1682235370673,96.0,1.0,1.0,,1.0,1.0,,
1682235375952,98.0,1.0,1.0,,,,,
1682235381335,98.0,,2.0,,,,,
1682235396522,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682235409312,,,,100.0,,,,
1682235409468,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682235670202,,,,100.0,,,,
1682235758477,100.0,,,,,,,
1682235780354,,,,100.0,,,,
1682235780532,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682236110961,,,,100.0,,,,
1682236558411,,,,100.0,,,,
1682236565278,,,,100.0,,,,
1682236565356,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682236591032,,,,100.0,,,,
1682236591191,61.0,11.0,3.0,,15.0,15.0,3.0,
1682236614046,,,,100.0,,,,
1682236614085,98.0,1.0,,,,,,
1682236631102,97.0,2.0,1.0,,,,,
1682236668747,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682226900768,58.0,14.0,2.0,,7.0,7.0,5.0,
1682226918701,86.0,4.0,2.0,,3.0,3.0,4.0,
1682226935918,84.0,5.0,2.0,,4.0,4.0,5.0,
1682226953168,75.0,11.0,2.0,,6.0,6.0,5.0,
1682226970349,99.0,,1.0,,,,,
1682226987530,66.0,10.0,2.0,,12.0,12.0,7.0,
1682227004745,97.0,1.0,2.0,,,,,
1682227021971,96.0,1.0,1.0,,1.0,1.0,1.0,
1682227039140,97.0,,3.0,,,,,
1682227056324,89.0,4.0,1.0,,2.0,2.0,1.0,
1682227073489,98.0,1.0,1.0,,,,,
1682227093274,63.0,7.0,3.0,,10.0,10.0,14.0,
1682227110502,48.0,13.0,2.0,,12.0,12.0,12.0,
1682227127692,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682227161639,98.0,,2.0,,,,,
1682227178871,98.0,1.0,1.0,,,,,
1682227196790,97.0,1.0,1.0,,1.0,1.0,,
1682227213222,96.0,2.0,1.0,,1.0,1.0,,
1682227230438,67.0,12.0,2.0,,7.0,7.0,3.0,
1682227247675,51.0,19.0,3.0,,8.0,8.0,5.0,
1682227264838,98.0,,2.0,,,,,
1682227281982,96.0,1.0,2.0,,1.0,1.0,,
1682227299126,97.0,,2.0,,,,1.0,
1682227316302,97.0,,1.0,,1.0,1.0,1.0,
1682227333476,99.0,,1.0,,,,,
1682227350453,98.0,1.0,1.0,,,,,
1682227367479,100.0,,,,,,,
1682227384765,96.0,1.0,1.0,,,,2.0,
1682227401956,96.0,1.0,1.0,,1.0,1.0,1.0,
1682227419157,,,,100.0,,,,
1682227419193,52.0,9.0,2.0,,12.0,12.0,23.0,
1682227445137,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682227462324,97.0,2.0,1.0,,,,,
1682227479533,67.0,5.0,2.0,,9.0,9.0,16.0,
1682227496725,97.0,1.0,,,1.0,1.0,1.0,
1682227513940,96.0,1.0,1.0,,,,2.0,
1682227965144,97.0,1.0,2.0,,,,,
1682228193039,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228210217,17.0,4.0,2.0,,9.0,9.0,66.0,
1682228227432,5.0,2.0,1.0,,4.0,4.0,87.0,
1682228244727,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228261964,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228279313,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228296605,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228313975,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228334011,98.0,,2.0,,,,,
1682228339039,47.0,26.0,2.0,,9.0,9.0,4.0,
1682228353554,1.0,75.0,2.0,,4.0,4.0,1.0,
1682228363627,6.0,81.0,1.0,,1.0,1.0,,
1682228368669,4.0,86.0,2.0,,1.0,1.0,,
1682228373689,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228378689,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228383657,94.0,4.0,,,,,,
1682228388701,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228393708,99.0,,1.0,,,,,
1682228398742,31.0,28.0,2.0,,11.0,11.0,3.0,
1682228403771,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228427684,,90.0,1.0,,,,,
1682228444890,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228462353,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228479518,9.0,79.0,1.0,,2.0,2.0,1.0,
1682228496803,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228514030,4.0,71.0,1.0,,,,,
1682228531332,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228548575,1.0,75.0,1.0,,,,,
1682228565837,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228583360,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228600631,49.0,13.0,1.0,,11.0,11.0,16.0,1.0
1682228617849,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228635162,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228652474,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228688178,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228720829,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228758862,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228776055,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228795662,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228819816,97.0,1.0,2.0,,,,,
1682228857907,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228875244,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
1682228892501,10.0,10.0,40.0,,10.0,10.0,10.0,10.0
