timestamp,TILTING,STILL,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING
1680855950581,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680855967538,,75.0,1.0,8.0,2.0,9.0,9.0,
1680855984487,,71.0,2.0,8.0,1.0,16.0,16.0,
1680856001496,,89.0,2.0,2.0,1.0,6.0,6.0,
1680856018513,,38.0,2.0,20.0,3.0,30.0,30.0,
1680856035504,,45.0,1.0,14.0,2.0,30.0,30.0,
1680856052511,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680856069482,,97.0,1.0,1.0,,1.0,1.0,
1680856205406,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680856285753,,51.0,3.0,7.0,3.0,30.0,30.0,1.0
1680856302729,100.0,,,,,,,
1680856302750,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680856319750,,99.0,1.0,,,,,
1680856336735,,95.0,2.0,,1.0,2.0,2.0,
1680856353735,,42.0,3.0,14.0,3.0,25.0,25.0,
1680856370704,,96.0,1.0,1.0,,1.0,1.0,
1680856423983,100.0,,,,,,,
1680856424016,,82.0,2.0,4.0,,8.0,8.0,
1680856441024,,55.0,,21.0,1.0,19.0,19.0,
1680856457995,,43.0,2.0,17.0,2.0,32.0,32.0,
1680856475262,,79.0,2.0,8.0,,10.0,10.0,
1680856492261,,95.0,1.0,2.0,,2.0,2.0,
1680856509243,,98.0,1.0,,,1.0,1.0,
1680856526195,100.0,,,,,,,
1680856526221,,67.0,2.0,13.0,1.0,8.0,8.0,
1680856543215,,72.0,2.0,7.0,6.0,11.0,11.0,
1680856560217,,95.0,1.0,1.0,1.0,2.0,2.0,
1680856577189,,98.0,1.0,,,1.0,1.0,
1680856594186,,98.0,1.0,1.0,,,,
1680856611168,,82.0,1.0,8.0,1.0,6.0,6.0,
1680856630161,100.0,,,,,,,
1680856630182,,93.0,2.0,2.0,1.0,2.0,2.0,
1680856647206,,99.0,1.0,,,,,
1680856674316,100.0,,,,,,,
1680856674343,,62.0,2.0,14.0,2.0,8.0,8.0,
1680856691316,,58.0,2.0,16.0,3.0,15.0,15.0,
1680856708298,,97.0,1.0,1.0,,1.0,1.0,
1680856725275,,96.0,2.0,1.0,,1.0,1.0,
1680856742232,,95.0,2.0,2.0,,1.0,1.0,
1680856759206,100.0,,,,,,,
1680856759233,,97.0,2.0,,,1.0,1.0,
1680856776207,,99.0,1.0,,,,,
1680856838856,100.0,,,,,,,
1680856838881,,97.0,2.0,,,1.0,1.0,
1680856941212,,100.0,,,,,,
1680857575183,,2.0,3.0,,2.0,92.0,92.0,1.0
1680857612488,100.0,,,,,,,
1680857612516,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680859344387,100.0,,,,,,,
1680859344408,,99.0,1.0,,,,,
1680859381678,,47.0,2.0,12.0,4.0,25.0,25.0,
1680859395912,,54.0,,23.0,3.0,14.0,14.0,
1680859412876,,39.0,2.0,15.0,5.0,33.0,33.0,
1680859675596,,2.0,2.0,5.0,5.0,81.0,81.0,2.0
1680859692566,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680859709554,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680859993770,100.0,,,,,,,
1680859993792,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680860297881,100.0,,,,,,,
1680860297893,,42.0,2.0,15.0,4.0,25.0,25.0,1.0
1680860329096,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680860346098,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680860363086,,46.0,3.0,24.0,5.0,17.0,17.0,
1680860380109,,97.0,2.0,,1.0,,,
1680860397067,,98.0,1.0,,,1.0,1.0,
1680860555506,100.0,,,,,,,
1680860555527,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680861121310,100.0,,,,,,,
1680861121336,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680861138327,100.0,,,,,,,
1680861138340,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680861200649,100.0,,,,,,,
1680861200667,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680861217698,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680861245966,100.0,,,,,,,
1680861245987,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680861262976,100.0,,,,,,,
1680861262994,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680861633786,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680861650774,100.0,,,,,,,
1680861650803,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681625547002,100.0,,,,,,,
1681625547028,,58.0,2.0,19.0,1.0,6.0,6.0,
1681625584306,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681625598269,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681625637250,,30.0,2.0,22.0,2.0,28.0,28.0,
1681625729472,,3.0,3.0,,3.0,86.0,86.0,5.0
1681625764560,,7.0,2.0,1.0,2.0,87.0,87.0,
1681625781545,,70.0,3.0,4.0,4.0,16.0,16.0,
1681625801513,,38.0,2.0,12.0,5.0,35.0,35.0,
1681626211435,,98.0,2.0,,,,,
1681626227902,,63.0,1.0,7.0,4.0,19.0,19.0,
1681626244908,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681626265263,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681626282231,,45.0,2.0,18.0,3.0,17.0,17.0,
1681626299193,,72.0,2.0,7.0,2.0,12.0,12.0,
1681626316178,,60.0,1.0,19.0,1.0,16.0,16.0,
1681626333153,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681626898403,,53.0,4.0,13.0,3.0,15.0,15.0,
1681626916714,,77.0,1.0,5.0,2.0,10.0,10.0,
1681626933674,,45.0,1.0,14.0,3.0,31.0,31.0,
1681626966217,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681627003570,,100.0,,,,,,
1681627242663,100.0,,,,,,,
1681627242690,,57.0,1.0,17.0,1.0,9.0,9.0,
1681627271519,,100.0,,,,,,
1681627288466,,98.0,1.0,1.0,,,,
1681627719352,,100.0,,,,,,
1681628727187,100.0,,,,,,,
1681628727204,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681628764519,100.0,,,,,,,
1681628764545,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681630568486,100.0,,,,,,,
1681630568511,,99.0,1.0,,,,,
1681630605836,100.0,,,,,,,
1681630605866,,61.0,2.0,21.0,2.0,7.0,7.0,
1681631518581,,7.0,2.0,,1.0,89.0,89.0,1.0
1681631555947,100.0,,,,,,,
1681631555988,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681631832643,100.0,,,,,,,
1681631832676,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681631894393,100.0,,,,,,,
1681631894449,,1.0,3.0,,,96.0,96.0,
1681631927021,100.0,,,,,,,
1681631927044,,1.0,2.0,,1.0,94.0,94.0,2.0
1681631964385,100.0,,,,,,,
1681631964414,,3.0,3.0,1.0,2.0,88.0,88.0,2.0
1681632123194,100.0,,,,,,,
1681632123262,,1.0,2.0,1.0,1.0,95.0,95.0,
1681632142945,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681653158002,,99.0,1.0,,,,,
1681653639255,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681653676574,100.0,,,,,,,
1681653676596,,100.0,,,,,,
1681653768554,,100.0,,,,,,
1681654021537,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681654128881,100.0,,,,,,,
1681654128904,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681654251818,,86.0,2.0,5.0,,2.0,2.0,
1681654273589,,42.0,2.0,25.0,4.0,17.0,17.0,
1681654290604,,70.0,3.0,11.0,2.0,5.0,5.0,
1681654307579,,62.0,,15.0,3.0,7.0,7.0,
1681654324582,,96.0,2.0,2.0,,,,
1681654341567,,98.0,1.0,1.0,,,,
1681654358532,,89.0,2.0,4.0,1.0,2.0,2.0,
1681654509946,,96.0,2.0,2.0,,,,
1681654526975,,98.0,1.0,1.0,,,,
1681654543922,,98.0,2.0,,,,,
1681655433191,,99.0,1.0,,,,,
1681655681907,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681655988672,,98.0,1.0,1.0,,,,
1681656295615,100.0,,,,,,,
1681656295618,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681657356809,100.0,,,,,,,
1681657356836,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681657431887,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681657447683,100.0,,,,,,,
1681657447700,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681657464738,100.0,,,,,,,
1681657464760,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681657481747,,,2.0,83.0,11.0,2.0,2.0,
1681657498796,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681657515770,,,2.0,96.0,2.0,,,
1681657532776,,1.0,1.0,97.0,,,,
1681657555767,100.0,,,,,,,
1681657555851,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681657572855,100.0,,,,,,,
1681657572878,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681657589858,,1.0,1.0,96.0,,1.0,1.0,
1681657606866,,,1.0,96.0,3.0,,,
1681657623835,,1.0,1.0,97.0,,,,
1681657640813,,,2.0,98.0,,,,
1681657658985,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681657677001,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681657698150,100.0,,,,,,,
1681657698173,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681657715159,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681657732139,,99.0,1.0,,,,,
1681657749106,,71.0,2.0,16.0,1.0,5.0,5.0,
1681657766045,,64.0,1.0,18.0,2.0,12.0,12.0,
1681657784792,,96.0,2.0,2.0,,,,
1681657802630,100.0,,,,,,,
1681657802634,,96.0,1.0,1.0,,1.0,1.0,
1681657819457,,99.0,1.0,,,,,
1681657841112,,99.0,1.0,,,,,
1681657858086,,99.0,1.0,,,,,
1681657875083,,99.0,1.0,,,,,
1681657892033,,99.0,1.0,,,,,
1681657909038,,99.0,1.0,,,,,
1681657926045,,99.0,1.0,,,,,
1681657943038,,98.0,2.0,,,,,
1681657963648,,99.0,1.0,,,,,
1681657980605,,99.0,1.0,,,,,
1681657997654,,99.0,1.0,,,,,
1681658014599,,99.0,1.0,,,,,
1681658031569,,99.0,1.0,,,,,
1681658048576,,99.0,1.0,,,,,
1681658065525,,99.0,1.0,,,,,
1681658082478,,99.0,1.0,,,,,
1681658099429,,99.0,1.0,,,,,
1681658116408,,99.0,1.0,,,,,
1681658138262,,99.0,1.0,,,,,
1681658155190,100.0,,,,,,,
1681658155206,,98.0,1.0,,,1.0,1.0,
1681658172339,,91.0,2.0,4.0,,3.0,3.0,
1681658189281,,97.0,2.0,,,1.0,1.0,
1681658206202,,97.0,1.0,1.0,,1.0,1.0,
1681658223221,100.0,,,,,,,
1681658223258,,99.0,1.0,,,,,
1681658673477,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681658710810,100.0,,,,,,,
1681658710835,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681658727797,100.0,,,,,,,
1681658727816,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681658744772,,96.0,1.0,1.0,1.0,1.0,1.0,
1681658757926,,98.0,2.0,,,,,
1681658774884,,98.0,1.0,1.0,,,,
1681658791831,,96.0,3.0,1.0,,,,
1681658808775,,97.0,1.0,2.0,,,,
1681658825734,,94.0,2.0,3.0,,1.0,1.0,
1681658842688,,96.0,2.0,1.0,,1.0,1.0,
1681658859630,,97.0,1.0,1.0,,1.0,1.0,
1681658876589,,97.0,2.0,1.0,,,,
1681658893544,,98.0,1.0,1.0,,,,
1681658910509,,77.0,1.0,20.0,,1.0,1.0,
1681658927475,,96.0,,2.0,,1.0,1.0,
1681658940852,,97.0,2.0,1.0,,,,
1681658957819,,98.0,1.0,1.0,,,,
1681658974751,,97.0,2.0,,,1.0,1.0,
1681658991690,,98.0,2.0,,,,,
1681659008666,,99.0,1.0,,,,,
1681659025611,100.0,,,,,,,
1681659025627,,96.0,2.0,1.0,,1.0,1.0,
1681659042634,100.0,,,,,,,
1681659042660,,97.0,2.0,1.0,,,,
1681659059660,,99.0,1.0,,,,,
1681659076633,,99.0,1.0,,,,,
1681659093639,,99.0,1.0,,,,,
1681659110601,,99.0,1.0,,,,,
1681659123766,,99.0,1.0,,,,,
1681659140753,,99.0,1.0,,,,,
1681659157710,,99.0,1.0,,,,,
1681659174666,,99.0,1.0,,,,,
1681659191649,,99.0,1.0,,,,,
1681659208596,,99.0,1.0,,,,,
1681659225589,,99.0,1.0,,,,,
1681663898547,100.0,,,,,,,
1681663898547,100.0,,,,,,,
1681663898575,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681663898575,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681663927420,100.0,,,,,,,
1681663927420,100.0,,,,,,,
1681663927452,,98.0,1.0,1.0,,,,
1681663927452,,98.0,1.0,1.0,,,,
1681663942417,,49.0,1.0,19.0,2.0,21.0,21.0,
1681663942417,,49.0,1.0,19.0,2.0,21.0,21.0,
1681663959440,,44.0,2.0,21.0,3.0,13.0,13.0,
1681663959440,,44.0,2.0,21.0,3.0,13.0,13.0,
1681663976442,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681663976442,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681663993422,,92.0,1.0,5.0,,1.0,1.0,
1681663993422,,92.0,1.0,5.0,,1.0,1.0,
1681664010440,,97.0,1.0,1.0,,1.0,1.0,
1681664010440,,97.0,1.0,1.0,,1.0,1.0,
1681664027482,,99.0,1.0,,,,,
1681664027482,,99.0,1.0,,,,,
1681664044513,,99.0,,1.0,,,,
1681664044513,,99.0,,1.0,,,,
1681664061492,,32.0,3.0,20.0,3.0,24.0,24.0,
1681664061492,,32.0,3.0,20.0,3.0,24.0,24.0,
1681664078471,,97.0,1.0,1.0,,,,
1681664078471,,97.0,1.0,1.0,,,,
1681664095478,,99.0,1.0,,,,,
1681664095478,,99.0,1.0,,,,,
1681664112480,,99.0,1.0,,,,,
1681664112480,,99.0,1.0,,,,,
1681664125308,,99.0,1.0,,,,,
1681664125308,,99.0,1.0,,,,,
1681664142296,,99.0,1.0,,,,,
1681664142296,,99.0,1.0,,,,,
1681664159307,,97.0,,3.0,,,,
1681664159307,,97.0,,3.0,,,,
1681664176311,,91.0,2.0,3.0,,2.0,2.0,
1681664176311,,91.0,2.0,3.0,,2.0,2.0,
1681664193306,,99.0,1.0,,,,,
1681664193306,,99.0,1.0,,,,,
1681664210288,,50.0,2.0,25.0,1.0,7.0,7.0,
1681664210288,,50.0,2.0,25.0,1.0,7.0,7.0,
1681664227294,,43.0,2.0,19.0,1.0,19.0,19.0,
1681664227294,,43.0,2.0,19.0,1.0,19.0,19.0,
1681664244340,,38.0,2.0,25.0,1.0,24.0,24.0,
1681664244340,,38.0,2.0,25.0,1.0,24.0,24.0,
1681664261355,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664261355,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664278356,,51.0,2.0,32.0,,8.0,8.0,
1681664278356,,51.0,2.0,32.0,,8.0,8.0,
1681664295388,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664295388,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664308250,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664308250,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664325289,,99.0,1.0,,,,,
1681664325289,,99.0,1.0,,,,,
1681664342303,,66.0,2.0,15.0,,4.0,4.0,
1681664342303,,66.0,2.0,15.0,,4.0,4.0,
1681664359312,,93.0,2.0,5.0,,,,
1681664359312,,93.0,2.0,5.0,,,,
1681664376309,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664376309,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664393310,,48.0,3.0,22.0,3.0,8.0,8.0,
1681664393310,,48.0,3.0,22.0,3.0,8.0,8.0,
1681664410280,,65.0,2.0,9.0,7.0,12.0,12.0,
1681664410280,,65.0,2.0,9.0,7.0,12.0,12.0,
1681664427294,,93.0,1.0,3.0,,,,
1681664427294,,93.0,1.0,3.0,,,,
1681664444325,,99.0,1.0,,,,,
1681664444325,,99.0,1.0,,,,,
1681664461312,,99.0,1.0,,,,,
1681664461312,,99.0,1.0,,,,,
1681664478301,,96.0,3.0,1.0,,,,
1681664478301,,96.0,3.0,1.0,,,,
1681664491144,,96.0,1.0,1.0,,1.0,1.0,
1681664491144,,96.0,1.0,1.0,,1.0,1.0,
1681664508172,,98.0,1.0,1.0,,,,
1681664508172,,98.0,1.0,1.0,,,,
1681664525172,,98.0,2.0,,,,,
1681664525172,,98.0,2.0,,,,,
1681664542184,100.0,,,,,,,
1681664542184,100.0,,,,,,,
1681664542208,,36.0,2.0,14.0,12.0,24.0,24.0,1.0
1681664542208,,36.0,2.0,14.0,12.0,24.0,24.0,1.0
1681664559222,,25.0,4.0,23.0,21.0,24.0,24.0,
1681664559222,,25.0,4.0,23.0,21.0,24.0,24.0,
1681664576218,,2.0,3.0,2.0,3.0,90.0,90.0,
1681664576218,,2.0,3.0,2.0,3.0,90.0,90.0,
1681664593194,,2.0,1.0,4.0,4.0,85.0,85.0,3.0
1681664593194,,2.0,1.0,4.0,4.0,85.0,85.0,3.0
1681664610201,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664610201,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664627244,,,1.0,95.0,4.0,,,
1681664627244,,,1.0,95.0,4.0,,,
1681664644287,,1.0,1.0,96.0,1.0,,,
1681664644287,,1.0,1.0,96.0,1.0,,,
1681664661270,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664661270,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664678289,100.0,,,,,,,
1681664678310,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664695353,100.0,,,,,,,
1681664695406,,,3.0,,,95.0,95.0,2.0
1681664712461,100.0,,,,,,,
1681664712467,,2.0,2.0,,,96.0,96.0,
1681664729456,100.0,,,,,,,
1681664729472,,3.0,2.0,1.0,2.0,89.0,89.0,3.0
1681664746440,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664763478,,4.0,2.0,1.0,4.0,83.0,83.0,5.0
1681664780506,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664797044,100.0,,,,,,,
1681664797059,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664814023,100.0,,,,,,,
1681664814041,,45.0,2.0,6.0,3.0,42.0,42.0,
1681664830986,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664847988,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664864971,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664884130,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664901092,100.0,,,,,,,
1681664901106,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664918124,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681664935180,100.0,,,,,,,
1681664935217,,,2.0,,,97.0,97.0,1.0
1681664952345,100.0,,,,,,,
1681664952399,,2.0,3.0,,2.0,92.0,92.0,1.0
1681664974838,,99.0,1.0,,,,,
1681664993041,,99.0,1.0,,,,,
1681665010990,,99.0,1.0,,,,,
1681665029001,,99.0,1.0,,,,,
1681665046058,,99.0,1.0,,,,,
1681665064982,,99.0,1.0,,,,,
1681665082988,,99.0,1.0,,,,,
1681665102969,100.0,,,,,,,
1681665102987,,98.0,1.0,1.0,,,,
1681665119945,,58.0,1.0,22.0,5.0,6.0,6.0,
1681665137181,,52.0,2.0,26.0,2.0,7.0,7.0,
1681665153910,,68.0,2.0,19.0,1.0,6.0,6.0,
1681665170857,,53.0,2.0,28.0,1.0,6.0,6.0,
1681665187821,,54.0,2.0,38.0,1.0,3.0,3.0,
1681665205165,,48.0,1.0,42.0,1.0,5.0,5.0,
1681665222153,,70.0,1.0,25.0,,2.0,2.0,
1681665239106,,64.0,1.0,17.0,1.0,9.0,9.0,
1681665261028,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681665277974,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681665302883,100.0,,,,,,,
1681665302944,,84.0,2.0,11.0,,2.0,2.0,
1681665320002,,99.0,1.0,,,,,
1681665337060,,99.0,1.0,,,,,
1681665355001,,99.0,1.0,,,,,
1681665373118,,99.0,1.0,,,,,
1681665390952,,99.0,1.0,,,,,
1681665411205,,87.0,3.0,5.0,,2.0,2.0,
1681665428158,,65.0,1.0,11.0,5.0,14.0,14.0,
1681665445126,,99.0,1.0,,,,,
1681665462113,,99.0,1.0,,,,,
1681665479043,,76.0,2.0,10.0,,3.0,3.0,
1681665496032,100.0,,,,,,,
1681665496058,,76.0,3.0,15.0,,1.0,1.0,
1681665513007,,47.0,1.0,31.0,2.0,3.0,3.0,
1681665531102,,98.0,2.0,,,,,
1681665548049,,87.0,1.0,5.0,1.0,2.0,2.0,
1681665564996,,57.0,2.0,18.0,3.0,6.0,6.0,
1681665581948,,54.0,2.0,31.0,1.0,5.0,5.0,
1681665598916,,42.0,2.0,32.0,1.0,4.0,4.0,
1681665615878,,92.0,2.0,3.0,,1.0,1.0,
1681665632822,,97.0,2.0,1.0,,,,
1681665649770,,51.0,2.0,16.0,9.0,9.0,9.0,
1681665666710,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681665683704,,66.0,1.0,21.0,1.0,4.0,4.0,
1681665705678,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681665722653,,67.0,2.0,25.0,,3.0,3.0,
1681665739631,,73.0,2.0,17.0,1.0,5.0,5.0,
1681665756583,,94.0,2.0,3.0,,1.0,1.0,
1681665773523,,98.0,,1.0,,1.0,1.0,
1681665790464,,97.0,1.0,1.0,,1.0,1.0,
1681665807400,,98.0,2.0,,,,,
1681665824373,,81.0,2.0,6.0,2.0,7.0,7.0,
1681665841332,,96.0,1.0,2.0,,,,
1681665858268,,91.0,2.0,3.0,,1.0,1.0,
1681665875230,100.0,,,,,,,
1681665875249,,50.0,1.0,19.0,3.0,12.0,12.0,
1681665888609,,99.0,1.0,,,,,
1681665905529,100.0,,,,,,,
1681665905540,,97.0,1.0,1.0,,,,
1681665922487,,88.0,2.0,8.0,,1.0,1.0,
1681665939434,,87.0,2.0,8.0,1.0,2.0,2.0,
1681665956375,,63.0,2.0,26.0,1.0,4.0,4.0,
1681665973333,,60.0,2.0,28.0,1.0,6.0,6.0,
1681665990308,,87.0,2.0,5.0,,4.0,4.0,
1681666007273,,98.0,1.0,1.0,,,,
1681666024225,,97.0,2.0,1.0,,,,
1681666041172,,96.0,1.0,3.0,,,,
1681666058115,,79.0,1.0,11.0,1.0,6.0,6.0,
1681666071490,,97.0,1.0,2.0,,,,
1681666088433,,97.0,1.0,1.0,,1.0,1.0,
1681666105387,,97.0,1.0,2.0,,,,
1681666122349,100.0,,,,,,,
1681666122363,,97.0,2.0,,,1.0,1.0,
1681666139304,100.0,,,,,,,
1681666139320,,96.0,1.0,2.0,,,,
1681666156262,,97.0,2.0,1.0,,,,
1681666173201,,96.0,2.0,1.0,,1.0,1.0,
1681666190169,,97.0,1.0,1.0,,1.0,1.0,
1681666207120,,94.0,2.0,1.0,,2.0,2.0,
1681677959383,,100.0,,,,,,
1681685191467,,100.0,,,,,,
1681685205867,,100.0,,,,,,
1681634856660,,75.0,1.0,11.0,,2.0,2.0,
1681634873626,,66.0,2.0,16.0,3.0,7.0,7.0,
1681634890581,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681634907592,,81.0,1.0,11.0,1.0,4.0,4.0,
1681634924664,100.0,,,,,,,
1681634924715,,44.0,2.0,3.0,12.0,36.0,36.0,1.0
1681634941666,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681634958676,,38.0,2.0,20.0,7.0,28.0,28.0,
1681634982834,,98.0,1.0,1.0,,,,
1681635020166,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681637147762,100.0,,,,,,,
1681637147800,,43.0,2.0,37.0,,8.0,8.0,
1681637164777,,90.0,2.0,3.0,1.0,3.0,3.0,
1681639449282,100.0,,,,,,,
1681639449331,,60.0,2.0,17.0,,5.0,5.0,
1681639466388,100.0,,,,,,,
1681639466409,,93.0,1.0,2.0,,2.0,2.0,
1681639790709,,100.0,,,,,,
1681642010069,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681642047347,,54.0,2.0,27.0,2.0,8.0,8.0,
1681642064325,,39.0,1.0,22.0,3.0,20.0,20.0,
1681642081294,,79.0,1.0,11.0,1.0,3.0,3.0,
1681642098261,,47.0,1.0,25.0,2.0,7.0,7.0,
1681642657641,100.0,,,,,,,
1681642657689,,98.0,1.0,1.0,,,,
1681642674668,100.0,,,,,,,
1681642674693,,84.0,1.0,7.0,1.0,3.0,3.0,
1681643698391,100.0,,,,,,,
1681643698418,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681643735748,100.0,,,,,,,
1681643735787,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681644335621,100.0,,,,,,,
1681644335636,,99.0,1.0,,,,,
1681644364486,,100.0,,,,,,
1681644381450,,97.0,2.0,1.0,,,,
1681644398416,,65.0,1.0,12.0,3.0,9.0,9.0,
1681644415389,,49.0,1.0,21.0,2.0,10.0,10.0,
1681644432354,,96.0,1.0,1.0,,1.0,1.0,
1681644449320,,98.0,2.0,,,,,
1681644466267,,96.0,2.0,1.0,,1.0,1.0,
1681644483267,,93.0,3.0,2.0,,1.0,1.0,
1681644506660,,99.0,1.0,,,,,
1681644523643,,86.0,2.0,3.0,1.0,6.0,6.0,
1681644540616,,97.0,2.0,,,1.0,1.0,
1681644557567,,45.0,1.0,19.0,4.0,18.0,18.0,
1681644574534,,69.0,1.0,23.0,,4.0,4.0,
1681644591566,,81.0,1.0,7.0,4.0,4.0,4.0,
1681644608559,,87.0,1.0,8.0,,1.0,1.0,
1681644970784,100.0,,,,,,,
1681644970804,,58.0,3.0,16.0,7.0,10.0,10.0,
1681645303029,100.0,,,,,,,
1681645303050,,52.0,1.0,32.0,2.0,4.0,4.0,
1681645331918,100.0,,,,,,,
1681645331951,,98.0,,1.0,,,,
1681646188609,100.0,,,,,,,
1681646188638,,99.0,1.0,,,,,
1681647400555,,50.0,1.0,25.0,3.0,9.0,9.0,
1681647437917,,44.0,1.0,23.0,2.0,11.0,11.0,
1681647454893,,99.0,1.0,,,,,
1681647695087,,100.0,,,,,,
1681648309473,,98.0,2.0,,,,,
1681651362612,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681651391471,,100.0,,,,,,
1681651408428,,99.0,1.0,,,,,
1681651425377,,97.0,1.0,1.0,,1.0,1.0,
1681651442332,,99.0,1.0,,,,,
1681651459324,,97.0,2.0,1.0,,,,
1681651476334,,83.0,1.0,6.0,1.0,5.0,5.0,
1681651493311,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681651510267,,73.0,2.0,14.0,,3.0,3.0,
1681651536516,100.0,,,,,,,
1681651536524,,96.0,1.0,1.0,,1.0,1.0,
1681651553522,,99.0,1.0,,,,,
1681652360965,100.0,,,,,,,
1681652360985,,97.0,1.0,2.0,,,,
1681617422463,100.0,,,,,,,
1681617422485,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681617623798,,44.0,1.0,23.0,2.0,11.0,11.0,
1681617772799,100.0,,,,,,,
