timestamp,STILL,UNDEFINED,IN_VEHICLE,TILTING,ON_FOOT,WALKING,ON_BICYCLE,RUNNING
1680803119812,98.0,2.0,,,,,,
1680803136934,,,,100.0,,,,
1680803136997,96.0,2.0,,,1.0,1.0,1.0,
1680803154005,96.0,1.0,1.0,,1.0,1.0,,
1680803171019,99.0,1.0,,,,,,
1680803188028,98.0,2.0,,,,,,
1680803204997,98.0,2.0,,,,,,
1680803221968,99.0,1.0,,,,,,
1680803238984,99.0,1.0,,,,,,
1680803256011,99.0,1.0,,,,,,
1680803272975,99.0,1.0,,,,,,
1680803289958,98.0,2.0,,,,,,
1680803306957,97.0,2.0,1.0,,,,,
1680803322914,99.0,1.0,,,,,,
1680803339874,96.0,1.0,1.0,,1.0,1.0,,
1680803356884,98.0,2.0,,,,,,
1680803373894,99.0,1.0,,,,,,
1680803390923,97.0,,1.0,,1.0,1.0,,
1680803407929,96.0,1.0,1.0,,1.0,1.0,,
1680803424940,96.0,1.0,1.0,,1.0,1.0,,
1680803441908,97.0,2.0,,,1.0,1.0,,
1680803458920,98.0,2.0,,,,,,
1680803475892,96.0,1.0,1.0,,1.0,1.0,,
1680803492890,96.0,1.0,1.0,,1.0,1.0,,
1680803505847,98.0,2.0,,,,,,
1680803522856,99.0,1.0,,,,,,
1680803539830,96.0,1.0,1.0,,1.0,1.0,,
1680803556809,,,,100.0,,,,
1680803556854,97.0,1.0,1.0,,1.0,1.0,,
1680803573850,,,,100.0,,,,
1680803573897,97.0,1.0,1.0,,1.0,1.0,,
1680803590853,99.0,1.0,,,,,,
1680803607843,96.0,1.0,1.0,,1.0,1.0,,
1680803624795,97.0,2.0,,,1.0,1.0,,
1680803641743,98.0,2.0,,,,,,
1680803658694,98.0,2.0,,,,,,
1680803675709,97.0,2.0,1.0,,,,,
1680803688757,99.0,1.0,,,,,,
1680803705788,98.0,2.0,,,,,,
1680803722782,96.0,1.0,1.0,,1.0,1.0,,
1680803739750,98.0,2.0,,,,,,
1680803756716,97.0,1.0,1.0,,1.0,1.0,,
1680803773939,96.0,2.0,,,1.0,1.0,1.0,
1680803790735,99.0,1.0,,,,,,
1680803807708,,,,100.0,,,,
1680803807749,99.0,1.0,,,,,,
1680803824715,97.0,1.0,1.0,,1.0,1.0,,
1680803841664,98.0,2.0,,,,,,
1680803858686,98.0,1.0,1.0,,,,,
1680803871648,96.0,1.0,1.0,,1.0,1.0,,
1680803888613,97.0,1.0,1.0,,1.0,1.0,,
1680803905606,97.0,1.0,1.0,,1.0,1.0,,
1680803922613,99.0,1.0,,,,,,
1680803939568,96.0,2.0,1.0,,1.0,1.0,,
1680803956569,98.0,2.0,,,,,,
1680803973534,98.0,2.0,,,,,,
1680803990511,97.0,2.0,1.0,,,,,
1680804007548,97.0,2.0,1.0,,,,,
1680804024559,98.0,1.0,1.0,,,,,
1680804041515,98.0,1.0,1.0,,,,,
1680804054570,98.0,2.0,,,,,,
1680804071531,96.0,2.0,1.0,,1.0,1.0,,
1680804088556,90.0,2.0,4.0,,3.0,3.0,1.0,
1680804107283,,,,100.0,,,,
1680804107316,96.0,1.0,1.0,,1.0,1.0,,
1680804124309,99.0,1.0,,,,,,
1680804141313,99.0,1.0,,,,,,
1680804158341,99.0,1.0,,,,,,
1680804175358,99.0,1.0,,,,,,
1680804192367,99.0,1.0,,,,,,
1680804209375,99.0,1.0,,,,,,
1680804226393,99.0,1.0,,,,,,
1680804237474,99.0,1.0,,,,,,
1680804254508,99.0,1.0,,,,,,
1680804271530,99.0,1.0,,,,,,
1680804288562,99.0,1.0,,,,,,
1680804305582,99.0,1.0,,,,,,
1680804322582,99.0,1.0,,,,,,
1680804339559,99.0,1.0,,,,,,
1680804771410,97.0,1.0,1.0,,,,,
1680804788604,,,,100.0,,,,
1680804788693,97.0,1.0,1.0,,1.0,1.0,,
1680804805742,,,,100.0,,,,
1680804805796,99.0,1.0,,,,,,
1680804822840,99.0,1.0,,,,,,
1680804845844,99.0,1.0,,,,,,
1680804861272,99.0,1.0,,,,,,
1680804878333,,,,100.0,,,,
1680804878385,98.0,,1.0,,1.0,1.0,,
1680804895380,98.0,2.0,,,,,,
1680804912349,98.0,1.0,1.0,,,,,
1680804929350,,,,100.0,,,,
1680804929384,99.0,1.0,,,,,,
1680804946401,99.0,1.0,,,,,,
1680804962411,99.0,1.0,,,,,,
1680804979445,99.0,1.0,,,,,,
1680804996418,,,,100.0,,,,
1680804996451,97.0,1.0,1.0,,,,,
1680805013463,,,,100.0,,,,
1680805013502,96.0,2.0,1.0,,1.0,1.0,,
1680805030508,98.0,2.0,,,,,,
1680805047533,99.0,1.0,,,,,,
1680805064574,99.0,1.0,,,,,,
1680805081618,99.0,1.0,,,,,,
1680805098650,99.0,1.0,,,,,,
1680805115677,99.0,1.0,,,,,,
1680805132708,99.0,1.0,,,,,,
1680805363815,60.0,2.0,17.0,,5.0,5.0,,
1680805387536,,,,100.0,,,,
1680805387588,79.0,2.0,4.0,,9.0,9.0,5.0,
1680805404572,55.0,2.0,18.0,,17.0,17.0,5.0,
1680805421523,96.0,1.0,1.0,,1.0,1.0,,
1680805438517,,,,100.0,,,,
1680805438547,93.0,2.0,1.0,,3.0,3.0,,
1680805455573,96.0,1.0,1.0,,1.0,1.0,1.0,
1680805472574,98.0,1.0,,,1.0,1.0,,
1680805489599,83.0,2.0,3.0,,9.0,9.0,1.0,
1680805506587,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680805523628,38.0,2.0,12.0,,15.0,15.0,30.0,
1680805540647,99.0,1.0,,,,,,
1680805562116,99.0,1.0,,,,,,
1680805579169,99.0,1.0,,,,,,
1680805596212,99.0,1.0,,,,,,
1680805613263,99.0,1.0,,,,,,
1680805630286,99.0,1.0,,,,,,
1680805699467,98.0,2.0,,,,,,
1680805822450,96.0,1.0,1.0,,1.0,1.0,,
1680805839446,,,,100.0,,,,
1680805839475,98.0,2.0,,,,,,
1680805856503,,,,100.0,,,,
1680805856555,97.0,2.0,,,1.0,1.0,,
1680805873586,96.0,1.0,1.0,,1.0,1.0,,
1680805890616,,,,100.0,,,,
1680805890651,96.0,1.0,2.0,,1.0,1.0,,
1680805920070,,,,100.0,,,,
1680805920153,91.0,1.0,1.0,,5.0,5.0,2.0,
1680805937208,,,,100.0,,,,
1680805937222,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680805954200,72.0,2.0,10.0,,12.0,12.0,3.0,
1680805971206,,,,100.0,,,,
1680805971259,79.0,1.0,12.0,,5.0,5.0,2.0,
1680806006329,4.0,2.0,1.0,,87.0,87.0,4.0,2.0
1680806023357,,,,100.0,,,,
1680806023392,11.0,2.0,1.0,,82.0,82.0,2.0,2.0
1680806040409,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680806062452,66.0,2.0,3.0,,20.0,20.0,7.0,
1680806081559,64.0,2.0,4.0,,21.0,21.0,6.0,
1680806101179,87.0,1.0,1.0,,8.0,8.0,2.0,
1680806119462,91.0,,1.0,,5.0,5.0,2.0,
1680806136928,94.0,2.0,,,3.0,3.0,1.0,
1680806154468,96.0,2.0,,,2.0,2.0,,
1680806171453,96.0,2.0,1.0,,1.0,1.0,,
1680806188448,98.0,1.0,1.0,,,,,
1680806206468,98.0,1.0,,,1.0,1.0,,
1680806223494,99.0,1.0,,,,,,
1680806240515,50.0,1.0,4.0,,33.0,33.0,8.0,2.0
1680806257504,50.0,2.0,2.0,,38.0,38.0,7.0,1.0
1680806274525,33.0,3.0,3.0,,29.0,29.0,29.0,1.0
1680806293583,79.0,2.0,,,13.0,13.0,6.0,
1680806316397,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680806333367,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680806350698,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680806376025,73.0,3.0,3.0,,11.0,11.0,10.0,
1680806392743,96.0,1.0,1.0,,2.0,2.0,,
1680806409782,50.0,1.0,1.0,,37.0,37.0,9.0,1.0
1680806435144,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680806457446,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680806474418,69.0,3.0,1.0,,22.0,22.0,4.0,
1680806499072,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680806517250,98.0,1.0,,,1.0,1.0,,
1680806541498,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680806558525,79.0,3.0,1.0,,13.0,13.0,3.0,
1680806575572,96.0,1.0,,,3.0,3.0,,
1680806600483,91.0,1.0,,,7.0,7.0,1.0,
1680806619384,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680806634714,66.0,1.0,5.0,,22.0,22.0,4.0,
1680806651711,96.0,1.0,1.0,,2.0,2.0,,
1680806675495,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680806692557,91.0,2.0,,,7.0,7.0,,
1680806709581,97.0,1.0,,,2.0,2.0,,
1680806726614,98.0,1.0,,,1.0,1.0,,
1680806743595,79.0,2.0,1.0,,13.0,13.0,5.0,
1680806761662,56.0,1.0,2.0,,27.0,27.0,12.0,1.0
1680806779489,55.0,3.0,2.0,,33.0,33.0,6.0,
1680806796500,98.0,1.0,,,1.0,1.0,,
1680806813468,68.0,2.0,8.0,,14.0,14.0,5.0,
1680806830468,74.0,3.0,3.0,,17.0,17.0,1.0,
1680806855426,78.0,2.0,,,18.0,18.0,2.0,
1680806872419,98.0,1.0,,,1.0,1.0,,
1680806889466,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680806912536,96.0,2.0,,,2.0,2.0,,
1680806929699,92.0,1.0,,,5.0,5.0,2.0,
1680806946734,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680806969435,97.0,1.0,,,2.0,2.0,,
1680806990408,99.0,1.0,,,,,,
1680807007429,71.0,2.0,5.0,,18.0,18.0,3.0,
1680807024456,37.0,2.0,13.0,,29.0,29.0,8.0,1.0
1680807041297,99.0,,,,1.0,1.0,,
1680807058171,97.0,2.0,,,1.0,1.0,,
1680807075142,98.0,1.0,,,1.0,1.0,,
1680807092105,97.0,1.0,,,2.0,2.0,,
1680807109140,99.0,1.0,,,,,,
1680807126110,99.0,,,,1.0,1.0,,
1680807147388,98.0,1.0,,,1.0,1.0,,
1680807164360,97.0,2.0,,,1.0,1.0,,
1680807181363,96.0,1.0,,,3.0,3.0,,
1680807198329,97.0,1.0,,,2.0,2.0,,
1680807221481,96.0,1.0,,,3.0,3.0,,
1680807238493,78.0,1.0,1.0,,17.0,17.0,2.0,
1680807255461,82.0,2.0,,,12.0,12.0,4.0,
1680807272433,78.0,2.0,,,10.0,10.0,10.0,
1680807289479,96.0,1.0,,,3.0,3.0,,
1680807311002,95.0,2.0,,,3.0,3.0,,
1680807332442,97.0,1.0,,,2.0,2.0,,
1680807350712,100.0,,,,,,,
1680807367847,58.0,2.0,2.0,,27.0,27.0,9.0,1.0
1680807384923,51.0,3.0,1.0,,39.0,39.0,5.0,1.0
1680807408458,99.0,1.0,,,,,,
1680807425430,97.0,1.0,,,2.0,2.0,,
1680807442417,96.0,1.0,,,3.0,3.0,,
1680807457813,95.0,1.0,,,3.0,3.0,1.0,
1680788134885,100.0,,,,,,,
1680788147089,,,,100.0,,,,
1680788147149,100.0,,,,,,,
1680788548850,99.0,1.0,,,,,,
1680788741969,96.0,1.0,1.0,,1.0,1.0,,
1680788758988,90.0,2.0,3.0,,2.0,2.0,1.0,
1680788775999,97.0,2.0,,,1.0,1.0,,
1680788793022,99.0,1.0,,,,,,
1680788810043,99.0,1.0,,,,,,
1680788827081,99.0,1.0,,,,,,
1680788844122,99.0,1.0,,,,,,
1680788861170,99.0,1.0,,,,,,
1680788878192,99.0,1.0,,,,,,
1680789098159,97.0,,1.0,,1.0,1.0,,
1680789115188,,,,100.0,,,,
1680789115224,96.0,1.0,2.0,,1.0,1.0,,
1680789132217,92.0,2.0,4.0,,2.0,2.0,,
1680789149240,68.0,1.0,17.0,,8.0,8.0,3.0,
1680789166297,67.0,3.0,11.0,,11.0,11.0,5.0,
1680789183424,84.0,1.0,8.0,,5.0,5.0,1.0,
1680789200414,83.0,2.0,8.0,,5.0,5.0,2.0,
1680789217433,63.0,2.0,17.0,,12.0,12.0,3.0,
1680789234413,96.0,1.0,2.0,,1.0,1.0,,
1680789251396,98.0,2.0,,,,,,
1680789268355,98.0,1.0,1.0,,,,,
1680789282479,99.0,1.0,,,,,,
1680789299494,97.0,1.0,2.0,,,,,
1680789426924,,,,100.0,,,,
1680789427016,96.0,,2.0,,1.0,1.0,,
1680789443980,,,,100.0,,,,
1680789444017,96.0,1.0,1.0,,1.0,1.0,1.0,
1680789461065,99.0,1.0,,,,,,
1680789478098,,,,100.0,,,,
1680789478134,99.0,1.0,,,,,,
1680789495160,99.0,1.0,,,,,,
1680789512171,97.0,1.0,,,2.0,2.0,,
1680789529234,99.0,1.0,,,,,,
1680789546272,,,,100.0,,,,
1680789546298,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680789563324,98.0,2.0,,,,,,
1680789580336,99.0,1.0,,,,,,
1680789597347,99.0,1.0,,,,,,
1680789614348,99.0,1.0,,,,,,
1680789631371,99.0,1.0,,,,,,
1680789648373,99.0,1.0,,,,,,
1680789665398,99.0,1.0,,,,,,
1680789682403,99.0,1.0,,,,,,
1680789700397,99.0,1.0,,,,,,
1680789717414,99.0,1.0,,,,,,
1680789734463,99.0,1.0,,,,,,
1680789751496,99.0,1.0,,,,,,
1680789768522,99.0,1.0,,,,,,
1680789780863,99.0,1.0,,,,,,
1680789797884,99.0,1.0,,,,,,
1680789814901,99.0,1.0,,,,,,
1680789831921,99.0,1.0,,,,,,
1680789848945,99.0,1.0,,,,,,
1680789865977,99.0,1.0,,,,,,
1680789883012,99.0,1.0,,,,,,
1680789900054,99.0,1.0,,,,,,
1680789917071,99.0,1.0,,,,,,
1680789934083,99.0,1.0,,,,,,
1680789951092,99.0,1.0,,,,,,
1680789963782,99.0,1.0,,,,,,
1680789980789,99.0,1.0,,,,,,
1680789997800,99.0,1.0,,,,,,
1680790014787,99.0,1.0,,,,,,
1680790031787,99.0,1.0,,,,,,
1680790048820,99.0,1.0,,,,,,
1680790065841,99.0,1.0,,,,,,
1680790082862,99.0,1.0,,,,,,
1680790099880,99.0,1.0,,,,,,
1680790116881,99.0,1.0,,,,,,
1680790133914,99.0,1.0,,,,,,
1680790146709,99.0,1.0,,,,,,
1680792209978,100.0,,,,,,,
1680792222051,100.0,,,,,,,
1680792276751,99.0,1.0,,,,,,
1680792396237,99.0,1.0,,,,,,
1680792798176,99.0,1.0,,,,,,
1680792870330,,,,100.0,,,,
1680792870340,98.0,2.0,,,,,,
1680792887059,98.0,1.0,1.0,,,,,
1680792904199,98.0,1.0,1.0,,,,,
1680792921222,,,,100.0,,,,
1680792921259,77.0,1.0,8.0,,8.0,8.0,4.0,
1680792938279,43.0,2.0,35.0,,6.0,6.0,1.0,
1680792955310,99.0,1.0,,,,,,
1680792972300,99.0,1.0,,,,,,
1680792989304,99.0,1.0,,,,,,
1680793006332,99.0,1.0,,,,,,
1680793023349,99.0,1.0,,,,,,
1680793040357,99.0,1.0,,,,,,
1680793054025,99.0,1.0,,,,,,
1680793071027,99.0,1.0,,,,,,
1680793088018,99.0,1.0,,,,,,
1680793105028,99.0,1.0,,,,,,
1680793122048,,,,100.0,,,,
1680793122091,96.0,1.0,1.0,,1.0,1.0,,
1680793139051,96.0,2.0,2.0,,,,,
1680793156080,90.0,1.0,5.0,,1.0,1.0,,
1680793173097,97.0,1.0,1.0,,1.0,1.0,,
1680793190088,,,,100.0,,,,
1680793190132,96.0,,2.0,,1.0,1.0,,
1680793207179,97.0,2.0,1.0,,,,,
1680793224051,98.0,,1.0,,,,,
1680793246474,85.0,3.0,6.0,,4.0,4.0,1.0,
1680793263490,99.0,1.0,,,,,,
1680793280511,99.0,1.0,,,,,,
1680793299174,99.0,1.0,,,,,,
1680793316203,99.0,1.0,,,,,,
1680793333230,99.0,1.0,,,,,,
1680793350233,99.0,1.0,,,,,,
1680793367249,99.0,1.0,,,,,,
1680793384276,99.0,1.0,,,,,,
1680793401282,98.0,1.0,,,1.0,1.0,,
1680795032794,100.0,,,,,,,
1680795044311,100.0,,,,,,,
1680795073252,100.0,,,,,,,
1680795090295,99.0,1.0,,,,,,
1680795108956,99.0,1.0,,,,,,
1680795125973,99.0,1.0,,,,,,
1680795142994,99.0,1.0,,,,,,
1680795160023,99.0,1.0,,,,,,
1680795177050,99.0,1.0,,,,,,
1680795194053,99.0,1.0,,,,,,
1680795210120,99.0,1.0,,,,,,
1680795227149,99.0,1.0,,,,,,
1680795244170,99.0,1.0,,,,,,
1680795261177,99.0,1.0,,,,,,
1680795278186,99.0,1.0,,,,,,
1680795295149,99.0,1.0,,,,,,
1680795312182,99.0,1.0,,,,,,
1680795329208,99.0,1.0,,,,,,
1680795346252,99.0,1.0,,,,,,
1680795363355,99.0,1.0,,,,,,
1680795380289,99.0,1.0,,,,,,
1680795393060,99.0,1.0,,,,,,
1680795410082,99.0,1.0,,,,,,
1680795427085,99.0,1.0,,,,,,
1680795444111,99.0,1.0,,,,,,
1680795461107,98.0,2.0,,,,,,
1680795478092,99.0,1.0,,,,,,
1680795495119,99.0,1.0,,,,,,
1680795512125,99.0,1.0,,,,,,
1680795529154,,,,100.0,,,,
1680795529193,97.0,1.0,1.0,,1.0,1.0,,
1680795546197,96.0,1.0,2.0,,1.0,1.0,,
1680795563155,97.0,1.0,1.0,,1.0,1.0,,
1680795575915,98.0,1.0,1.0,,,,,
1680795592874,96.0,2.0,1.0,,1.0,1.0,,
1680795609873,98.0,2.0,,,,,,
1680795626884,99.0,1.0,,,,,,
1680795643836,96.0,2.0,1.0,,1.0,1.0,,
1680795660829,,,,100.0,,,,
1680795660870,96.0,2.0,1.0,,1.0,1.0,,
1680795677879,99.0,1.0,,,,,,
1680775404109,,,,100.0,,,,
1680775404128,37.0,2.0,9.0,,34.0,34.0,14.0,1.0
1680775979260,,,,100.0,,,,
1680775979275,97.0,1.0,1.0,,1.0,1.0,,
1680775996240,,,,100.0,,,,
1680775996267,99.0,1.0,,,,,,
1680776013227,97.0,1.0,1.0,,1.0,1.0,,
1680776111416,,,,100.0,,,,
1680776111446,46.0,2.0,5.0,,39.0,39.0,3.0,1.0
1680776293667,,,,100.0,,,,
1680776293711,1.0,2.0,,,94.0,94.0,2.0,1.0
1680776348198,,,,100.0,,,,
1680776348232,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680776397913,,,,100.0,,,,
1680776397943,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680776414915,,,,100.0,,,,
1680776414988,99.0,1.0,,,,,,
1680776437972,,,,100.0,,,,
1680776438015,98.0,2.0,,,,,,
1680776483983,,,,100.0,,,,
1680776484001,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680776501029,42.0,1.0,8.0,,31.0,31.0,15.0,1.0
1680776528633,,,,100.0,,,,
1680776528677,54.0,3.0,3.0,,32.0,32.0,6.0,
1680776545668,,,,100.0,,,,
1680776545697,48.0,1.0,4.0,,37.0,37.0,8.0,1.0
1680776562695,,,,100.0,,,,
1680776562732,77.0,3.0,1.0,,14.0,14.0,5.0,
1680776579769,,,,100.0,,,,
1680776579805,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680776624341,,,,100.0,,,,
1680776624375,74.0,2.0,1.0,,16.0,16.0,7.0,
1680776641355,92.0,1.0,,,5.0,5.0,2.0,
1680776658381,98.0,1.0,,,1.0,1.0,,
1680776699848,,,,100.0,,,,
1680776699851,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680776723440,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680776740479,,,,100.0,,,,
1680776740530,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680776757573,97.0,2.0,,,1.0,1.0,,
1680776774600,99.0,1.0,,,,,,
1680776881728,,,,100.0,,,,
1680776881808,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680776905895,2.0,2.0,1.0,,92.0,92.0,1.0,1.0
1680777540966,,,,100.0,,,,
1680777540983,2.0,3.0,3.0,,84.0,84.0,6.0,1.0
1680777558006,1.0,1.0,2.0,,90.0,90.0,3.0,1.0
1680777575035,1.0,2.0,1.0,,95.0,95.0,,
1680777643538,,,,100.0,,,,
1680777643624,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680777660660,,,,100.0,,,,
1680777660703,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680777677703,66.0,1.0,3.0,,24.0,24.0,6.0,
1680777694685,70.0,2.0,7.0,,16.0,16.0,3.0,
1680812027297,,,,100.0,,,,
1680812027491,100.0,,,,,,,
1680819257920,99.0,1.0,,,,,,
1680819569174,99.0,1.0,,,,,,
1680819884206,99.0,1.0,,,,,,
1680820199086,99.0,1.0,,,,,,
1680820515445,99.0,1.0,,,,,,
1680820803871,99.0,1.0,,,,,,
1680821129193,,,,100.0,,,,
1680821129215,99.0,1.0,,,,,,
1680821401608,99.0,1.0,,,,,,
1680821710104,,,,100.0,,,,
1680821710157,99.0,1.0,,,,,,
1680822005452,99.0,1.0,,,,,,
1680822325599,99.0,1.0,,,,,,
1680756650876,,,,100.0,,,,
1680756650993,97.0,1.0,1.0,,1.0,1.0,,
1680756668075,96.0,2.0,1.0,,1.0,1.0,,
1680756749782,96.0,1.0,1.0,,1.0,1.0,,
1680758174854,,,,100.0,,,,
1680758174912,93.0,2.0,3.0,,1.0,1.0,,
1680758181038,,,,100.0,,,,
1680758181070,41.0,2.0,20.0,,17.0,17.0,2.0,
1680758210297,,,,100.0,,,,
1680758210340,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680758232838,,,,100.0,,,,
1680758232868,48.0,1.0,5.0,,36.0,36.0,7.0,
1680758249854,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680758266901,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680758283960,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680758300838,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680758317857,2.0,3.0,,,81.0,81.0,2.0,12.0
1680758325968,,,,100.0,,,,
1680758326030,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680758343057,,,,100.0,,,,
1680758343093,1.0,2.0,,,82.0,82.0,1.0,14.0
1680758359509,,,,100.0,,,,
1680758359553,1.0,2.0,,,90.0,90.0,5.0,2.0
1680758376557,,,,100.0,,,,
1680758376588,,2.0,,,89.0,89.0,,9.0
1680758990779,,,,100.0,,,,
1680758990815,47.0,2.0,19.0,,23.0,23.0,3.0,
1680759007624,,,,100.0,,,,
1680759007670,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680759037760,,,,100.0,,,,
1680759037833,10.0,40.0,10.0,,10.0,10.0,10.0,10.0
1680759054818,,,,100.0,,,,
1680759054857,96.0,2.0,1.0,,1.0,1.0,,
1680759071830,77.0,2.0,12.0,,6.0,6.0,1.0,
1680759088809,66.0,1.0,19.0,,8.0,8.0,1.0,
1680759107588,92.0,2.0,3.0,,2.0,2.0,1.0,
1680759114468,,,,100.0,,,,
1680759114601,58.0,1.0,23.0,,10.0,10.0,4.0,
1680759131585,,,,100.0,,,,
1680759131621,97.0,1.0,1.0,,1.0,1.0,,
1680759154011,97.0,2.0,,,1.0,1.0,,
1680759171088,96.0,2.0,1.0,,1.0,1.0,,
1680759188106,99.0,1.0,,,,,,
1680759205086,97.0,2.0,1.0,,,,,
1680759222034,98.0,2.0,,,,,,
1680759239069,97.0,2.0,1.0,,,,,
1680759256018,,,,100.0,,,,
1680759256070,91.0,1.0,3.0,,3.0,3.0,1.0,
1680759315697,98.0,1.0,1.0,,,,,
1680759333058,96.0,2.0,1.0,,1.0,1.0,,
1680759354922,,,,100.0,,,,
1680759354996,61.0,2.0,8.0,,16.0,16.0,6.0,
1680759385434,,,,100.0,,,,
1680759385537,87.0,1.0,3.0,,5.0,5.0,3.0,
1680759402595,96.0,1.0,1.0,,1.0,1.0,1.0,
1680759431136,,,,100.0,,,,
1680759431235,71.0,2.0,5.0,,12.0,12.0,5.0,
1680759447436,,,,100.0,,,,
1680759447471,70.0,1.0,4.0,,15.0,15.0,9.0,
1680759452418,96.0,2.0,1.0,,1.0,1.0,,
1680759457456,64.0,1.0,4.0,,17.0,17.0,11.0,
1680759462465,52.0,1.0,8.0,,17.0,17.0,14.0,1.0
1680759467460,100.0,,,,,,,
1680759472465,99.0,1.0,,,,,,
1680759477526,97.0,1.0,1.0,,,,,
1680759482522,100.0,,,,,,,
1680759487529,100.0,,,,,,,
1680759492557,99.0,1.0,,,,,,
1680759497571,100.0,,,,,,,
1680759502613,63.0,1.0,15.0,,9.0,9.0,3.0,
1680759519685,69.0,2.0,19.0,,4.0,4.0,1.0,
1680759536644,96.0,2.0,1.0,,1.0,1.0,,
1680759612691,100.0,,,,,,,
1680759624399,99.0,1.0,,,,,,
1680759698120,98.0,2.0,,,,,,
1680759715078,96.0,1.0,1.0,,1.0,1.0,,
1680759824782,96.0,1.0,1.0,,1.0,1.0,,
1680759841767,96.0,2.0,1.0,,1.0,1.0,,
1680759858786,98.0,2.0,,,,,,
1680759875760,96.0,1.0,1.0,,2.0,2.0,,
1680759892790,99.0,1.0,,,,,,
1680759951380,97.0,3.0,,,,,,
1680759968376,97.0,1.0,1.0,,1.0,1.0,,
1680760003729,96.0,1.0,2.0,,,,,
1680760024233,97.0,1.0,1.0,,1.0,1.0,,
1680760041224,92.0,2.0,4.0,,1.0,1.0,,
1680760199096,96.0,1.0,1.0,,1.0,1.0,,
1680760399166,,,,100.0,,,,
1680760399213,97.0,1.0,1.0,,1.0,1.0,,
1680760505545,98.0,2.0,,,,,,
1680760518381,96.0,1.0,1.0,,1.0,1.0,,
1680760535406,96.0,2.0,1.0,,1.0,1.0,,
1680760552418,98.0,1.0,1.0,,,,,
1680760569394,98.0,2.0,,,,,,
1680760586418,96.0,2.0,1.0,,1.0,1.0,,
1680760603470,97.0,1.0,1.0,,1.0,1.0,,
1680760620452,96.0,2.0,1.0,,1.0,1.0,,
1680760637447,97.0,1.0,2.0,,,,,
1680760654450,99.0,1.0,,,,,,
1680760671452,96.0,1.0,1.0,,1.0,1.0,,
1680760688419,97.0,2.0,1.0,,,,,
1680760722563,99.0,1.0,,,,,,
1680760739566,99.0,1.0,,,,,,
1680760768995,96.0,1.0,1.0,,1.0,1.0,,
1680760996802,,,,100.0,,,,
1680760996841,98.0,1.0,,,1.0,1.0,,
1680761035480,,,,100.0,,,,
1680761035535,99.0,1.0,,,,,,
1680761061395,,,,100.0,,,,
1680761061439,96.0,2.0,1.0,,1.0,1.0,,
1680761078416,97.0,2.0,1.0,,,,,
1680761095413,98.0,1.0,1.0,,,,,
1680761112390,97.0,2.0,1.0,,,,,
1680761129422,97.0,2.0,1.0,,,,,
1680761146383,98.0,2.0,,,,,,
1680761163356,99.0,1.0,,,,,,
1680761180316,97.0,2.0,1.0,,,,,
1680761197269,97.0,2.0,1.0,,,,,
1680761214294,98.0,2.0,,,,,,
1680761300652,96.0,1.0,1.0,,1.0,1.0,,
1680761317683,97.0,2.0,1.0,,,,,
1680761334650,99.0,1.0,,,,,,
1680761367263,97.0,3.0,,,,,,
1680761384328,98.0,1.0,1.0,,,,,
1680761406107,98.0,2.0,,,,,,
1680761423102,92.0,2.0,2.0,,3.0,3.0,1.0,
1680761444555,97.0,1.0,1.0,,1.0,1.0,,
1680761462134,97.0,2.0,1.0,,,,,
1680761479134,62.0,2.0,30.0,,1.0,1.0,,
1680761496135,97.0,2.0,1.0,,,,,
1680761513105,96.0,2.0,1.0,,1.0,1.0,,
1680761530115,96.0,2.0,1.0,,1.0,1.0,,
