timestamp,TILTING,STILL,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING
1680849792458,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680849809464,,36.0,2.0,33.0,1.0,19.0,19.0,
1680849826440,,32.0,2.0,24.0,3.0,29.0,29.0,
1680849843399,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680850307445,,100.0,,,,,,
1680850840723,,98.0,2.0,,,,,
1680850854927,,99.0,1.0,,,,,
1680826063077,100.0,,,,,,,
1680826063113,,100.0,,,,,,
1680829715962,100.0,,,,,,,
1680829715988,,99.0,1.0,,,,,
1680831472307,100.0,,,,,,,
1680831472329,,97.0,1.0,1.0,,1.0,1.0,
1680831874168,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680831935186,,100.0,,,,,,
1680832342511,,100.0,,,,,,
1680832606574,100.0,,,,,,,
1680832606647,,54.0,,19.0,3.0,8.0,8.0,
1680832643999,,50.0,2.0,9.0,7.0,23.0,23.0,1.0
1680833451421,,100.0,,,,,,
1680836309176,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680836343609,100.0,,,,,,,
1680836343657,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680836360711,,,3.0,,,97.0,97.0,
1680836395032,,100.0,,,,,,
1680836420075,,98.0,2.0,,,,,
1680836451020,,100.0,,,,,,
1680836468054,,97.0,1.0,,1.0,1.0,1.0,
1680836486620,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680836503662,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680836520685,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680836575642,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680836593612,,38.0,2.0,17.0,18.0,16.0,16.0,1.0
1680836610620,,40.0,1.0,6.0,25.0,20.0,20.0,2.0
1680836627631,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680836644669,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680836662530,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680836679521,100.0,,,,,,,
1680836679559,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680854281048,,100.0,,,,,,
1680855522134,,100.0,,,,,,
1680856869118,,100.0,,,,,,
1680857440898,,100.0,,,,,,
1680858522508,,100.0,,,,,,
1680859709630,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680859726667,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680859743692,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680859760721,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680859777733,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680859794764,,5.0,1.0,2.0,2.0,85.0,85.0,3.0
1680859812412,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680860138655,,1.0,2.0,,,96.0,96.0,1.0
1680860167539,,,4.0,,,96.0,96.0,
1680860184548,,1.0,1.0,,1.0,96.0,96.0,1.0
1680860201541,,,2.0,1.0,,97.0,97.0,
1680860218536,,,3.0,,,96.0,96.0,1.0
1680860235544,,1.0,1.0,,1.0,96.0,96.0,1.0
1680860252542,,1.0,3.0,,,96.0,96.0,
1680860269554,,2.0,2.0,,,95.0,95.0,1.0
1680860286584,,,3.0,,,96.0,96.0,1.0
1680860303608,,,3.0,,,96.0,96.0,1.0
1680860320627,,1.0,1.0,,1.0,96.0,96.0,1.0
1680860344873,,1.0,1.0,,1.0,96.0,96.0,1.0
1680860431759,,1.0,1.0,,,97.0,97.0,1.0
1680860958680,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680860975721,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680860992679,,78.0,2.0,7.0,1.0,7.0,7.0,
1680861611343,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680861627421,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680862239152,100.0,,,,,,,
1680862239156,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1680862573039,,3.0,1.0,4.0,1.0,87.0,87.0,2.0
1681625888798,,98.0,,1.0,,1.0,1.0,
1681627002456,,100.0,,,,,,
1681652762010,,100.0,,,,,,
1681655152274,,1.0,2.0,1.0,1.0,92.0,92.0,2.0
1681655191685,,,3.0,4.0,1.0,88.0,88.0,
1681655208719,,5.0,2.0,2.0,1.0,88.0,88.0,
1681655225722,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681655250382,,1.0,3.0,,1.0,93.0,93.0,2.0
1681655324220,100.0,,,,,,,
1681655324264,,97.0,2.0,,,1.0,1.0,
1681655342531,,96.0,1.0,1.0,1.0,1.0,1.0,
1681655504679,,37.0,3.0,19.0,10.0,21.0,21.0,
1681655517206,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681655534186,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681655551170,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681655568141,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681655585108,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681655602334,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681655619381,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681655636377,100.0,,,,,,,
1681655636411,,96.0,2.0,,,2.0,2.0,
1681655653401,,99.0,1.0,,,,,
1681655670381,,99.0,1.0,,,,,
1681655687367,,99.0,1.0,,,,,
1681655704321,,99.0,1.0,,,,,
1681655721283,,99.0,1.0,,,,,
1681655735486,,99.0,1.0,,,,,
1681655753104,,99.0,1.0,,,,,
1681655770086,,99.0,1.0,,,,,
1681655787085,,99.0,1.0,,,,,
1681655804106,,99.0,1.0,,,,,
1681655821062,,99.0,1.0,,,,,
1681655838050,,99.0,1.0,,,,,
1681655855041,,99.0,1.0,,,,,
1681655872068,,99.0,1.0,,,,,
1681655889091,,99.0,1.0,,,,,
1681655906085,,99.0,1.0,,,,,
1681655923070,,99.0,1.0,,,,,
1681655940049,,99.0,1.0,,,,,
1681655957054,,99.0,1.0,,,,,
1681655974038,,99.0,1.0,,,,,
1681655990981,,99.0,1.0,,,,,
1681656007925,,99.0,1.0,,,,,
1681656022199,,99.0,1.0,,,,,
1681656039198,,99.0,1.0,,,,,
1681656056162,,99.0,1.0,,,,,
1681656073103,,99.0,1.0,,,,,
1681656090071,,99.0,1.0,,,,,
1681656107064,,99.0,1.0,,,,,
1681656124061,,99.0,1.0,,,,,
1681656305853,100.0,,,,,,,
1681656305897,,,3.0,,,97.0,97.0,
1681656368999,100.0,,,,,,,
1681656369035,,1.0,2.0,,,97.0,97.0,
1681656397902,,1.0,3.0,,,96.0,96.0,
1681656414910,,,3.0,1.0,1.0,94.0,94.0,
1681656431935,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681656448962,,99.0,1.0,,,,,
1681656465968,,99.0,1.0,,,,,
1681656482968,,99.0,1.0,,,,,
1681656499934,,99.0,1.0,,,,,
1681656516916,,99.0,1.0,,,,,
1681656533895,,99.0,1.0,,,,,
1681656550886,,99.0,1.0,,,,,
1681656567857,,99.0,1.0,,,,,
1681656584833,,99.0,1.0,,,,,
1681656601823,,99.0,1.0,,,,,
1681656618787,,99.0,1.0,,,,,
1681656633515,,99.0,1.0,,,,,
1681656650475,,99.0,1.0,,,,,
1681656667434,,99.0,1.0,,,,,
1681656684390,,96.0,2.0,2.0,,,,
1681656701355,,97.0,2.0,1.0,,,,
1681656718327,,86.0,1.0,7.0,1.0,2.0,2.0,
1681656735298,,42.0,3.0,31.0,2.0,8.0,8.0,
1681658299597,,96.0,2.0,1.0,,1.0,1.0,
1681658659800,,65.0,2.0,11.0,3.0,9.0,9.0,
1681661388882,100.0,,,,,,,
1681661388910,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681661434401,100.0,,,,,,,
1681661434446,,2.0,2.0,2.0,3.0,86.0,86.0,3.0
1681661847614,,96.0,2.0,1.0,,1.0,1.0,
1681661864363,,81.0,2.0,7.0,1.0,5.0,5.0,
1681661881390,100.0,,,,,,,
1681661881420,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681661898404,,43.0,2.0,9.0,3.0,37.0,37.0,
1681661915421,,99.0,1.0,,,,,
1681661932384,,99.0,1.0,,,,,
1681661949335,,99.0,1.0,,,,,
1681661966349,,47.0,2.0,25.0,2.0,12.0,12.0,
1681661983341,,96.0,1.0,1.0,,1.0,1.0,
1681662000428,100.0,,,,,,,
1681662000466,,51.0,1.0,28.0,1.0,6.0,6.0,
1681672926019,,100.0,,,,,,
1681676455208,,100.0,,,,,,
1681681388628,100.0,,,,,,,
1681681388640,,100.0,,,,,,
1681685287272,100.0,,,,,,,
1681685287298,,44.0,3.0,29.0,7.0,9.0,9.0,
1681687122190,,99.0,1.0,,,,,
1681606202800,,99.0,1.0,,,,,
1681606223912,100.0,,,,,,,
1681606223955,,4.0,1.0,,,95.0,95.0,
1681606243068,,1.0,1.0,,1.0,96.0,96.0,1.0
1681606421471,100.0,,,,,,,
1681606421533,,100.0,,,,,,
1681606454840,100.0,,,,,,,
1681606454868,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681606471916,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681606494528,,1.0,3.0,,3.0,85.0,85.0,8.0
1681606511593,,3.0,2.0,1.0,2.0,90.0,90.0,2.0
1681606528647,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681606545665,,99.0,1.0,,,,,
1681606562724,100.0,,,,,,,
1681606562764,,77.0,2.0,9.0,,4.0,4.0,
1681606580365,100.0,,,,,,,
1681606580414,,97.0,2.0,1.0,,,,
1681606597445,,99.0,1.0,,,,,
1681606614455,,99.0,1.0,,,,,
1681606631489,,99.0,1.0,,,,,
1681606648487,,99.0,1.0,,,,,
1681606665484,,99.0,1.0,,,,,
1681606682490,,99.0,1.0,,,,,
1681606699479,,99.0,1.0,,,,,
1681606716486,,99.0,1.0,,,,,
1681606733496,,99.0,1.0,,,,,
1681606750528,,99.0,1.0,,,,,
1681606767535,,99.0,1.0,,,,,
1681606784520,,99.0,1.0,,,,,
1681606801518,,99.0,1.0,,,,,
1681606819110,,99.0,1.0,,,,,
1681606835527,,99.0,1.0,,,,,
1681606852560,,99.0,1.0,,,,,
1681606869578,,99.0,1.0,,,,,
1681606886589,,99.0,1.0,,,,,
1681606903605,,99.0,1.0,,,,,
1681606917747,,99.0,1.0,,,,,
1681606934761,,99.0,1.0,,,,,
1681606951773,,99.0,1.0,,,,,
1681606968803,,99.0,1.0,,,,,
1681606985802,,99.0,1.0,,,,,
1681607002833,,99.0,1.0,,,,,
1681607019833,,99.0,1.0,,,,,
1681607036861,,99.0,1.0,,,,,
1681607458876,100.0,,,,,,,
1681607458913,,2.0,3.0,,1.0,92.0,92.0,2.0
1681607684148,100.0,,,,,,,
1681607684197,,100.0,,,,,,
1681609552015,,100.0,,,,,,
1681609580912,,100.0,,,,,,
1681610545222,100.0,,,,,,,
1681610545276,,,2.0,,,96.0,96.0,2.0
1681610990560,100.0,,,,,,,
1681610990608,,99.0,1.0,,,,,
1681611023407,100.0,,,,,,,
1681611023451,,100.0,,,,,,
1681611040475,,99.0,1.0,,,,,
1681611058273,,97.0,2.0,1.0,,,,
1681612266830,,98.0,2.0,,,,,
1681613451200,,100.0,,,,,,
1681614689807,,4.0,2.0,1.0,3.0,88.0,88.0,1.0
1681614734460,,3.0,2.0,2.0,3.0,86.0,86.0,3.0
1681614751543,,2.0,1.0,4.0,4.0,84.0,84.0,2.0
1681614768581,,2.0,3.0,1.0,1.0,92.0,92.0,1.0
1681614785578,,2.0,2.0,1.0,1.0,91.0,91.0,2.0
1681614802591,,4.0,3.0,,1.0,92.0,92.0,
1681614819593,,2.0,1.0,,1.0,95.0,95.0,1.0
1681614836552,,,2.0,1.0,,97.0,97.0,
1681636600605,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681636634621,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681636651621,100.0,,,,,,,
1681636651663,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681636668647,,98.0,,,,2.0,2.0,
1681636685649,100.0,,,,,,,
1681636685675,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681636702653,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681636719647,,3.0,1.0,7.0,,85.0,85.0,
1681636736688,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681636753666,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681636770655,,3.0,1.0,7.0,1.0,86.0,86.0,
1681636781788,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681636798839,,3.0,2.0,1.0,2.0,92.0,92.0,
1681636815866,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681636863517,100.0,,,,,,,
1681636863549,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681636880563,100.0,,,,,,,
1681636880626,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681636897656,100.0,,,,,,,
1681636897682,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681636915067,,2.0,2.0,5.0,,90.0,90.0,
1681636931673,,4.0,3.0,2.0,2.0,86.0,86.0,2.0
1681636983463,100.0,,,,,,,
1681636983497,,4.0,2.0,7.0,,86.0,86.0,
1681637000481,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681638655715,,97.0,1.0,1.0,,1.0,1.0,
1681638672733,,98.0,1.0,1.0,,,,
1681638689702,,97.0,1.0,1.0,,,,
1681639041476,100.0,,,,,,,
1681639041492,,3.0,2.0,,2.0,86.0,86.0,7.0
1681639058126,100.0,,,,,,,
1681639058179,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681639075199,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681639092183,,26.0,1.0,22.0,6.0,22.0,22.0,1.0
1681639109178,,98.0,1.0,1.0,,,,
1681639126192,,96.0,1.0,1.0,,1.0,1.0,
1681639143130,,96.0,1.0,1.0,,1.0,1.0,
1681639160425,,98.0,1.0,1.0,,,,
1681639177411,,98.0,1.0,1.0,,,,
1681639348058,,4.0,2.0,2.0,3.0,88.0,88.0,1.0
1681639365035,,41.0,3.0,14.0,5.0,27.0,27.0,
1681639382070,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681639399092,,2.0,2.0,1.0,1.0,93.0,93.0,1.0
1681639416062,,2.0,2.0,1.0,1.0,91.0,91.0,2.0
1681639431651,,1.0,3.0,,,96.0,96.0,
1681639448343,,1.0,3.0,,,96.0,96.0,
1681639465331,,2.0,2.0,,1.0,94.0,94.0,1.0
1681639488560,,,2.0,1.0,1.0,94.0,94.0,1.0
1681639505563,,4.0,2.0,2.0,,90.0,90.0,1.0
1681639522584,,1.0,2.0,,2.0,94.0,94.0,1.0
1681639730623,,1.0,2.0,,,97.0,97.0,
1681639885055,100.0,,,,,,,
1681639885098,,,2.0,,1.0,96.0,96.0,1.0
1681639991820,,,2.0,,1.0,95.0,95.0,2.0
1681640119584,100.0,,,,,,,
1681640119626,,,2.0,,,97.0,97.0,1.0
1681640148525,100.0,,,,,,,
1681640148563,,,3.0,,,97.0,97.0,
1681640165565,,,3.0,,,97.0,97.0,
1681640182588,100.0,,,,,,,
1681640182621,,,2.0,,,97.0,97.0,1.0
1681640199636,,1.0,1.0,1.0,1.0,94.0,94.0,1.0
1681640216662,,,2.0,1.0,1.0,93.0,93.0,3.0
1681640309096,,,3.0,,,97.0,97.0,
1681640326080,,,2.0,,1.0,97.0,97.0,
1681640349675,,1.0,2.0,,,96.0,96.0,1.0
1681640366667,,,3.0,,,96.0,96.0,1.0
1681640383678,,1.0,3.0,,,96.0,96.0,
1681640400711,,2.0,2.0,,1.0,94.0,94.0,1.0
1681640417721,,2.0,2.0,,1.0,92.0,92.0,3.0
1681640551606,,,1.0,,,96.0,96.0,3.0
1681640568624,,2.0,2.0,1.0,2.0,91.0,91.0,2.0
1681640585651,,2.0,2.0,,,94.0,94.0,2.0
1681640602652,,3.0,2.0,,1.0,88.0,88.0,6.0
1681640619674,,2.0,1.0,,,95.0,95.0,2.0
1681640636694,,,2.0,,,95.0,95.0,3.0
1681640700000,100.0,,,,,,,
1681640700051,,1.0,2.0,,,96.0,96.0,1.0
1681640821148,,,2.0,,,98.0,98.0,
1681640920966,100.0,,,,,,,
1681640920971,,4.0,2.0,1.0,1.0,89.0,89.0,3.0
1681640958349,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681641049657,,,3.0,,,97.0,97.0,
1681641066681,,,2.0,,,96.0,96.0,2.0
1681641083679,,1.0,3.0,,,96.0,96.0,
1681641100638,100.0,,,,,,,
1681641100663,,6.0,2.0,1.0,1.0,88.0,88.0,1.0
1681641111506,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681641128480,,54.0,1.0,8.0,2.0,30.0,30.0,
1681641145467,,37.0,2.0,16.0,3.0,34.0,34.0,
1681641161660,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681641178671,100.0,,,,,,,
1681641178695,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681641192054,100.0,,,,,,,
1681641192093,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681641209094,,49.0,2.0,5.0,10.0,28.0,28.0,1.0
1681641230393,,99.0,1.0,,,,,
1681641247362,,99.0,1.0,,,,,
1681641264318,,99.0,1.0,,,,,
1681641281344,100.0,,,,,,,
1681641281382,,83.0,2.0,11.0,,1.0,1.0,
1681641298366,,98.0,2.0,,,,,
1681641315383,,99.0,1.0,,,,,
1681641332385,100.0,,,,,,,
1681641332427,,99.0,1.0,,,,,
1681641349433,,98.0,2.0,,,,,
1681641366429,,99.0,1.0,,,,,
1681641383434,,99.0,1.0,,,,,
1681641405412,,99.0,1.0,,,,,
1681641422411,,99.0,1.0,,,,,
1681641439392,,98.0,2.0,,,,,
1681641456372,,99.0,1.0,,,,,
1681641473360,,99.0,1.0,,,,,
1681641490350,,99.0,1.0,,,,,
1681641507342,,99.0,1.0,,,,,
1681641524307,,99.0,1.0,,,,,
1681641541290,,99.0,1.0,,,,,
1681641558287,,99.0,1.0,,,,,
1681641575320,,99.0,1.0,,,,,
1681641596605,,99.0,1.0,,,,,
1681641613625,,99.0,1.0,,,,,
1681641630618,,99.0,1.0,,,,,
1681641647628,,99.0,1.0,,,,,
1681641665424,,99.0,1.0,,,,,
1681641682421,,96.0,2.0,1.0,,1.0,1.0,
1681641699430,,99.0,1.0,,,,,
1681641716427,,99.0,1.0,,,,,
1681641886429,,1.0,1.0,,,97.0,97.0,1.0
1681641923811,,,2.0,1.0,1.0,96.0,96.0,
1681641947401,,,2.0,3.0,,95.0,95.0,
1681641964432,,1.0,2.0,4.0,,93.0,93.0,
1681641981428,,1.0,3.0,1.0,,95.0,95.0,
1681641998451,,,2.0,1.0,,96.0,96.0,
1681642015484,,,2.0,1.0,,96.0,96.0,
1681642032461,,,2.0,3.0,,93.0,93.0,
1681642128452,100.0,,,,,,,
1681642128510,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681642274438,100.0,,,,,,,
1681642274786,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681642297207,,57.0,2.0,3.0,4.0,32.0,32.0,
1681642314197,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681642331221,,3.0,2.0,2.0,3.0,87.0,87.0,2.0
1681642348231,,2.0,2.0,,1.0,94.0,94.0,1.0
1681642365253,,7.0,1.0,2.0,3.0,84.0,84.0,1.0
1681642382309,,3.0,1.0,4.0,1.0,89.0,89.0,
1681642399328,,1.0,3.0,1.0,,94.0,94.0,
1681642416338,,3.0,3.0,,,93.0,93.0,1.0
1681642433356,,5.0,3.0,1.0,1.0,88.0,88.0,1.0
1681642745566,100.0,,,,,,,
1681642745571,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681642761767,100.0,,,,,,,
1681642761791,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681642778763,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681642795749,,73.0,1.0,7.0,4.0,10.0,10.0,
1681642813355,,96.0,3.0,,,1.0,1.0,
1681642829457,100.0,,,,,,,
1681642829522,,97.0,1.0,1.0,,1.0,1.0,
1681642846459,,99.0,1.0,,,,,
1681642863429,,99.0,1.0,,,,,
1681642880467,100.0,,,,,,,
1681642880474,,98.0,2.0,,,,,
1681642897604,,97.0,1.0,2.0,,,,
1681642914593,,98.0,,1.0,,,,
1681642929927,,97.0,1.0,1.0,,,,
1681642953454,100.0,,,,,,,
1681642953489,,96.0,2.0,1.0,,1.0,1.0,
1681642970464,,99.0,1.0,,,,,
1681642987448,,99.0,1.0,,,,,
1681643004441,,99.0,1.0,,,,,
1681643021432,,99.0,1.0,,,,,
1681643038449,,99.0,1.0,,,,,
1681643055446,,99.0,1.0,,,,,
1681643072454,,99.0,1.0,,,,,
1681643089462,100.0,,,,,,,
1681643089512,,96.0,2.0,1.0,,1.0,1.0,
1681643106489,,98.0,1.0,1.0,,,,
1681643128268,,96.0,,2.0,,1.0,1.0,
1681643145272,,99.0,,1.0,,,,
1681643162233,,99.0,1.0,,,,,
1681643179229,,99.0,1.0,,,,,
1681643196239,,97.0,2.0,1.0,,,,
1681646884898,,96.0,2.0,1.0,,1.0,1.0,
1681648239717,,100.0,,,,,,
1681617050985,,98.0,1.0,1.0,,,,
1681617068156,,98.0,2.0,,,,,
1681617085126,,97.0,2.0,1.0,,,,
1681617102106,100.0,,,,,,,
1681617102143,,99.0,1.0,,,,,
1681617119122,,99.0,1.0,,,,,
1681617136157,,99.0,1.0,,,,,
1681617153188,,99.0,1.0,,,,,
1681617170162,,99.0,1.0,,,,,
1681617187193,,99.0,1.0,,,,,
1681617320572,,6.0,1.0,3.0,3.0,85.0,85.0,1.0
1681617337584,,41.0,2.0,7.0,5.0,38.0,38.0,
1681617354597,,61.0,3.0,6.0,3.0,22.0,22.0,
1681617371559,,65.0,2.0,17.0,1.0,7.0,7.0,
1681617388573,,10.0,1.0,2.0,2.0,84.0,84.0,
1681617405561,,2.0,2.0,1.0,1.0,93.0,93.0,
1681617422582,100.0,,,,,,,
1681617422618,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681617439575,100.0,,,,,,,
1681617439598,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681617456626,,1.0,2.0,,,97.0,97.0,
1681617473644,,2.0,2.0,2.0,3.0,91.0,91.0,
1681617490644,100.0,,,,,,,
1681617490695,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681617507715,,,4.0,2.0,1.0,92.0,92.0,
1681617522029,,1.0,2.0,2.0,,94.0,94.0,
1681617538998,,2.0,1.0,2.0,,94.0,94.0,
1681617555964,,1.0,2.0,1.0,,95.0,95.0,
1681617572993,,1.0,3.0,4.0,,90.0,90.0,
1681617589965,,1.0,1.0,6.0,2.0,86.0,86.0,1.0
1681617606933,,1.0,2.0,1.0,,96.0,96.0,
1681617624619,,,3.0,3.0,,93.0,93.0,
1681617640873,,,1.0,2.0,,96.0,96.0,
1681617657876,,,2.0,1.0,,96.0,96.0,
1681617674935,100.0,,,,,,,
1681617674976,,10.0,2.0,1.0,3.0,82.0,82.0,1.0
1681617691982,100.0,,,,,,,
1681617692012,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681617706387,,47.0,2.0,2.0,3.0,45.0,45.0,
1681617723377,100.0,,,,,,,
1681617723408,,11.0,4.0,1.0,2.0,81.0,81.0,
1681617740409,,,2.0,1.0,,96.0,96.0,
1681617757374,,1.0,1.0,1.0,,96.0,96.0,
1681617774335,,1.0,2.0,2.0,,94.0,94.0,
1681617791348,,,3.0,1.0,,96.0,96.0,
1681617808334,,,2.0,1.0,,96.0,96.0,
1681617825295,,,1.0,1.0,,97.0,97.0,
1681617842294,,,2.0,1.0,,96.0,96.0,
1681617859260,,1.0,1.0,1.0,1.0,96.0,96.0,
1681617876244,,,2.0,,1.0,97.0,97.0,
1681617893208,,1.0,,1.0,,97.0,97.0,
1681617910231,,2.0,2.0,3.0,,90.0,90.0,
1681617927263,,1.0,2.0,12.0,,83.0,83.0,
1681617944274,,,2.0,1.0,,97.0,97.0,
1681617961295,,1.0,2.0,1.0,,96.0,96.0,
1681617978276,,,2.0,1.0,,96.0,96.0,1.0
1681617995250,,1.0,2.0,,,96.0,96.0,1.0
1681618009659,,,2.0,1.0,,97.0,97.0,
1681618026631,,,1.0,1.0,,97.0,97.0,
1681618043623,,,1.0,1.0,,97.0,97.0,
1681618060610,,1.0,2.0,1.0,,96.0,96.0,
1681618077601,,2.0,1.0,,,96.0,96.0,1.0
1681618094571,,1.0,2.0,,,97.0,97.0,
1681618111533,,1.0,2.0,,,96.0,96.0,1.0
1681618128547,,,1.0,2.0,,96.0,96.0,
1681618145556,,1.0,,2.0,,95.0,95.0,
1681618162521,,1.0,1.0,1.0,1.0,96.0,96.0,
1681618179524,,1.0,1.0,,1.0,96.0,96.0,1.0
1681618196518,,,2.0,1.0,,97.0,97.0,
1681618213500,,,2.0,1.0,1.0,96.0,96.0,
1681618230466,,1.0,2.0,3.0,,92.0,92.0,
1681618247432,,1.0,2.0,2.0,,94.0,94.0,
1681618265329,,,2.0,1.0,,96.0,96.0,
1681618282346,,1.0,3.0,,,95.0,95.0,1.0
1681618299320,,,1.0,1.0,,97.0,97.0,
1681618313333,,,2.0,1.0,,96.0,96.0,
1681618330320,,1.0,1.0,1.0,1.0,93.0,93.0,2.0
1681618347283,,2.0,3.0,,,95.0,95.0,
1681618364294,,1.0,2.0,1.0,,95.0,95.0,
1681618381256,,,2.0,1.0,,96.0,96.0,
1681618398289,,,2.0,1.0,,96.0,96.0,
1681618415228,,,2.0,1.0,,96.0,96.0,
1681618435790,,,2.0,1.0,,97.0,97.0,
1681618452796,,,3.0,1.0,,96.0,96.0,
1681618469827,,1.0,2.0,1.0,1.0,93.0,93.0,1.0
1681618486796,,1.0,1.0,1.0,,97.0,97.0,
1681618503764,,3.0,3.0,2.0,,91.0,91.0,
1681618520776,,,2.0,1.0,,96.0,96.0,
1681618537789,,98.0,2.0,,,,,
1681618554759,,98.0,1.0,1.0,,,,
1681618571722,,86.0,3.0,6.0,,2.0,2.0,
1681618588717,,2.0,2.0,4.0,,91.0,91.0,
1681618610538,,2.0,2.0,1.0,,94.0,94.0,
1681618627572,,2.0,2.0,1.0,,94.0,94.0,
1681618644554,,1.0,2.0,1.0,,95.0,95.0,
1681618661515,,,2.0,1.0,,96.0,96.0,
1681618678514,,1.0,1.0,1.0,,96.0,96.0,
1681618695485,,1.0,1.0,1.0,,96.0,96.0,
1681618712503,,,3.0,1.0,,96.0,96.0,
1681618729491,,1.0,1.0,1.0,,96.0,96.0,
1681618746453,,,1.0,1.0,,97.0,97.0,
1681618763411,,1.0,1.0,1.0,,97.0,97.0,
1681618780401,,1.0,2.0,,,97.0,97.0,
1681618797362,,1.0,1.0,1.0,,96.0,96.0,
1681618814367,100.0,,,,,,,
1681618814399,,3.0,,4.0,2.0,89.0,89.0,1.0
1681618831405,100.0,,,,,,,
1681618831435,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681618848412,100.0,,,,,,,
1681618848446,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1681618865460,,1.0,1.0,2.0,,95.0,95.0,
1681618882441,,1.0,3.0,,,96.0,96.0,
1681618899860,,3.0,2.0,,,95.0,95.0,
1681618913896,,1.0,2.0,3.0,1.0,92.0,92.0,
1681618930917,,2.0,2.0,1.0,1.0,93.0,93.0,1.0
1681618947900,,3.0,3.0,1.0,1.0,91.0,91.0,1.0
1681618964878,,2.0,2.0,2.0,,92.0,92.0,
1681618981915,,2.0,2.0,1.0,1.0,92.0,92.0,1.0
1681618998889,100.0,,,,,,,
