timestamp,ON_FOOT,WALKING,RUNNING,ON_BICYCLE,STILL,UNDEFINED,TILTING,IN_VEHICLE
1679529811570,,,,,98.0,2.0,,
1679529828104,1.0,1.0,,,98.0,1.0,,
1679529845083,1.0,1.0,,,96.0,2.0,,1.0
1679529862056,,,,,99.0,1.0,,
1679529879026,,,,,99.0,1.0,,
1679529895991,1.0,1.0,,,96.0,2.0,,1.0
1679530119702,94.0,94.0,1.0,1.0,1.0,3.0,,
1679530157076,87.0,87.0,2.0,6.0,1.0,3.0,,1.0
1679530174073,,,,,,,100.0,
1679530174098,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1679530191086,,,,,,,100.0,
1679530191114,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1679530208091,,,,,,,100.0,
1679530208117,10.0,10.0,10.0,10.0,10.0,40.0,,10.0
1679530225092,10.0,10.0,,14.0,65.0,2.0,,6.0
1679530242081,,,,,,,100.0,
1679530242115,,,,,97.0,2.0,,1.0
1679530259061,,,,,98.0,2.0,,
1679530276038,1.0,1.0,,1.0,95.0,2.0,,1.0
1679530293024,18.0,18.0,1.0,17.0,44.0,2.0,,11.0
