timestamp,TILTING,STILL,UNDEFINED,IN_VEHICLE,ON_FOOT,WALKING,ON_BICYCLE,RUNNING
1682231362723,,100.0,,,,,,
1682250557329,100.0,,,,,,,
1682250565205,,1.0,1.0,95.0,,,,
1682250622873,100.0,,,,,,,
1682250622978,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682251549200,100.0,,,,,,,
1682251549268,,,2.0,97.0,,,,
1682251559661,,,1.0,98.0,,,,
1682251572170,,1.0,1.0,96.0,,,,
1682251589170,,1.0,2.0,96.0,,,,
1682251596574,100.0,,,,,,,
1682251596722,,,2.0,97.0,,,,
1682251613808,,,1.0,94.0,,,,
1682251630979,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682251647501,100.0,,,,,,,
1682251647797,100.0,,,,,,,
1682251647906,,2.0,1.0,89.0,,,,
1682251653227,100.0,,,,,,,
1682251653364,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682251670314,,1.0,1.0,96.0,,,,
1682251703191,,,2.0,89.0,,,,
1682251707910,100.0,,,,,,,
1682251720397,100.0,,,,,,,
1682251720514,,1.0,1.0,96.0,,,,
1682252162301,100.0,,,,,,,
1682252163408,100.0,,,,,,,
1682252163602,,6.0,1.0,93.0,,,,
1682252189226,,2.0,1.0,96.0,,,,
1682252226791,,,,98.0,,,,
1682252240204,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682252257248,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682252274319,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682252291369,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682252308522,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682252325090,,1.0,1.0,97.0,,,,
1682252342226,,6.0,1.0,83.0,,,,
1682252358399,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682252375546,,1.0,1.0,97.0,,,,
1682252392011,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682252409377,,3.0,2.0,82.0,,,,
1682252425841,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682252442974,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682252459471,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682252483170,,4.0,2.0,84.0,,,,
1682252500238,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682252508183,100.0,,,,,,,
1682252579166,,2.0,3.0,2.0,88.0,88.0,3.0,2.0
1682252596892,,100.0,,,,,,
1682252646597,,97.0,1.0,2.0,,,,
1682252684020,,55.0,2.0,17.0,8.0,8.0,3.0,
1682252701077,,63.0,1.0,25.0,6.0,6.0,1.0,
1682252715311,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682252769609,100.0,,,,,,,
1682252769649,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682253101244,100.0,,,,,,,
1682253101380,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682253134615,,43.0,1.0,30.0,18.0,18.0,6.0,
1682253159951,,100.0,,,,,,
1682253176941,,97.0,1.0,1.0,,,,
1682253193972,,76.0,2.0,3.0,14.0,14.0,4.0,
1682253211068,,81.0,1.0,5.0,10.0,10.0,2.0,
1682253228175,,67.0,1.0,8.0,20.0,20.0,2.0,
1682253245218,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682253262288,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682253279345,,57.0,2.0,13.0,22.0,22.0,3.0,
1682253296313,,51.0,2.0,14.0,20.0,20.0,5.0,
1682253313400,,77.0,1.0,8.0,12.0,12.0,1.0,
1682253330395,,65.0,2.0,10.0,17.0,17.0,2.0,
1682253346046,,96.0,2.0,1.0,1.0,1.0,,
1682253366443,,48.0,2.0,7.0,37.0,37.0,3.0,
1682253383502,,63.0,1.0,8.0,22.0,22.0,3.0,
1682253400518,,86.0,3.0,1.0,9.0,9.0,,
1682253417517,,52.0,2.0,5.0,33.0,33.0,4.0,
1682253490788,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682253506586,,57.0,3.0,10.0,25.0,25.0,2.0,
1682253523632,,62.0,1.0,9.0,19.0,19.0,6.0,
1682253540609,,44.0,2.0,18.0,29.0,29.0,3.0,
1682253610773,100.0,,,,,,,
1682253610906,,40.0,1.0,13.0,26.0,26.0,10.0,1.0
1682253653387,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682253670440,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682253687458,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682253704490,,2.0,2.0,90.0,1.0,1.0,1.0,
1682253721495,,1.0,1.0,97.0,,,,
1682253738494,,15.0,1.0,84.0,,,,
1682253755572,,47.0,1.0,29.0,7.0,7.0,2.0,
1682253772584,,75.0,1.0,12.0,3.0,3.0,,
1682253789597,,51.0,1.0,26.0,7.0,7.0,2.0,
1682253806710,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682253823766,,2.0,1.0,96.0,,,,
1682253840840,,1.0,2.0,96.0,,,,
1682253857861,,9.0,,91.0,,,,
1682253874894,,1.0,2.0,93.0,,,,
1682253891911,,4.0,1.0,95.0,,,,
1682253908905,,2.0,1.0,92.0,,,,
1682253926043,,8.0,1.0,91.0,,,,
1682253943034,,1.0,2.0,96.0,,,,
1682253955471,,2.0,1.0,96.0,,,,
1682253972508,100.0,,,,,,,
1682253972546,,1.0,2.0,97.0,,,,
1682253977688,,3.0,1.0,96.0,,,,
1682253994691,,2.0,1.0,96.0,,,,
1682254012888,100.0,,,,,,,
1682254044755,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682254070966,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682254087980,,1.0,1.0,97.0,,,,
1682254104997,,1.0,1.0,96.0,1.0,1.0,,
1682254121984,,1.0,2.0,96.0,,,,
1682254139071,,1.0,1.0,97.0,,,,
1682254156102,,6.0,2.0,89.0,1.0,1.0,,
1682254173109,,96.0,2.0,1.0,1.0,1.0,,
1682254190163,,98.0,2.0,,,,,
1682254207178,,98.0,2.0,,,,,
1682254231106,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682254248189,,1.0,,96.0,1.0,1.0,,
1682254265317,,4.0,1.0,95.0,,,,
1682254282363,,3.0,1.0,94.0,,,,
1682254299379,,2.0,,96.0,,,,
1682254316402,,2.0,1.0,87.0,1.0,1.0,6.0,
1682254333396,,1.0,2.0,96.0,,,,
1682254350491,,1.0,2.0,95.0,,,,
1682254367637,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682254384728,,2.0,1.0,96.0,,,,
1682254402540,,1.0,1.0,97.0,,,,
1682254406408,100.0,,,,,,,
1682254406730,,1.0,2.0,96.0,,,,
1682254414510,100.0,,,,,,,
1682254516883,100.0,,,,,,,
1682254597522,100.0,,,,,,,
1682254597568,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682254635607,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682254652809,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682254686296,,1.0,2.0,2.0,92.0,92.0,1.0,1.0
1682254724351,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682254756542,,1.0,3.0,2.0,88.0,88.0,4.0,2.0
1682254789595,100.0,,,,,,,
1682254789597,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682236677602,,97.0,1.0,2.0,,,,
1682236694743,,96.0,2.0,1.0,1.0,1.0,,
1682236711852,,92.0,2.0,4.0,2.0,2.0,,
1682236728949,,96.0,1.0,2.0,1.0,1.0,,
1682236741067,,96.0,2.0,,2.0,2.0,,
1682236758128,,99.0,1.0,,,,,
1682236775196,,84.0,2.0,5.0,7.0,7.0,2.0,
1682236873678,,46.0,1.0,40.0,3.0,3.0,1.0,
1682236890700,,69.0,2.0,11.0,10.0,10.0,5.0,1.0
1682236907759,100.0,,,,,,,
1682236907802,,92.0,2.0,4.0,2.0,2.0,,
1682238410429,100.0,,,,,,,
1682238410429,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682238443442,,96.0,1.0,2.0,,,,
1682238460602,,76.0,1.0,12.0,7.0,7.0,1.0,
1682238477644,,97.0,1.0,1.0,1.0,1.0,,
1682238494724,,98.0,1.0,1.0,,,,
1682238511829,,96.0,1.0,2.0,1.0,1.0,,
1682238528837,,97.0,1.0,2.0,,,,
1682238545940,100.0,,,,,,,
1682238546014,,96.0,1.0,1.0,1.0,1.0,,
1682238678864,100.0,,,,,,,
1682238678910,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682238696067,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682238713116,,61.0,2.0,19.0,8.0,8.0,2.0,
1682238809016,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682238826066,,76.0,2.0,15.0,3.0,3.0,1.0,
1682238843119,,83.0,1.0,8.0,4.0,4.0,1.0,
1682238860159,,64.0,1.0,17.0,6.0,6.0,2.0,
1682239075533,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682239092628,100.0,,,,,,,
1682239092712,,100.0,,,,,,
1682239109842,100.0,,,,,,,
1682239109916,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682239126641,,99.0,1.0,,,,,
1682239143752,,99.0,1.0,,,,,
1682239160859,,96.0,2.0,1.0,1.0,1.0,,
1682239177927,100.0,,,,,,,
1682239177976,,96.0,2.0,1.0,,,,
1682239194993,,72.0,3.0,5.0,16.0,16.0,2.0,
1682239211994,,46.0,1.0,28.0,16.0,16.0,1.0,
1682239248512,,97.0,1.0,1.0,,,,
1682239336680,,100.0,,,,,,
1682239353681,,42.0,1.0,32.0,14.0,14.0,2.0,
1682239370769,100.0,,,,,,,
1682239370897,,60.0,2.0,13.0,13.0,13.0,3.0,
1682239388025,,99.0,1.0,,,,,
1682239405115,,99.0,1.0,,,,,
1682239422238,,99.0,1.0,,,,,
1682239439350,,99.0,1.0,,,,,
1682239458298,,11.0,1.0,74.0,6.0,6.0,1.0,
1682239475469,,9.0,1.0,78.0,4.0,4.0,1.0,
1682239497739,100.0,,,,,,,
1682239497779,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682239515004,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682239532205,,50.0,2.0,45.0,1.0,1.0,,
1682239549371,,47.0,2.0,29.0,12.0,12.0,2.0,
1682239566546,,49.0,3.0,27.0,10.0,10.0,1.0,
1682239583737,,46.0,1.0,32.0,7.0,7.0,2.0,
1682239680656,,43.0,2.0,19.0,13.0,13.0,4.0,
1682239691573,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682239708712,,67.0,2.0,23.0,5.0,5.0,,
1682239725865,100.0,,,,,,,
1682239725963,,99.0,1.0,,,,,
1682239743080,,99.0,1.0,,,,,
1682239760196,,99.0,1.0,,,,,
1682239782434,100.0,,,,,,,
1682239782480,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682239799650,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682239816822,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682239833995,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682239851164,,40.0,2.0,37.0,6.0,6.0,,
1682239874571,,54.0,2.0,19.0,7.0,7.0,1.0,
1682239891875,,58.0,2.0,14.0,12.0,12.0,2.0,
1682239909098,,74.0,2.0,13.0,3.0,3.0,,
1682240048557,,98.0,1.0,1.0,,,,
1682222535436,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682222552431,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682222569452,,73.0,1.0,12.0,3.0,3.0,1.0,
1682222590985,,70.0,1.0,19.0,4.0,4.0,3.0,
1682222652634,,41.0,3.0,13.0,27.0,27.0,3.0,
1682222668136,,41.0,3.0,36.0,3.0,3.0,,
1682222685148,,97.0,1.0,1.0,,,,
1682222702181,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682222719296,100.0,,,,,,,
1682222719369,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682222736413,100.0,,,,,,,
1682222736466,,52.0,1.0,23.0,7.0,7.0,2.0,
1682222753596,100.0,,,,,,,
1682222753719,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682222775966,100.0,,,,,,,
1682222776009,,95.0,1.0,3.0,,,,
1682222793236,100.0,,,,,,,
1682222793315,,57.0,1.0,11.0,18.0,18.0,3.0,
1682222810512,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682222827788,100.0,,,,,,,
1682222827899,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682222851294,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682222956484,,97.0,1.0,1.0,,,,
1682222973684,100.0,,,,,,,
1682222973764,,96.0,1.0,2.0,,,,
1682222990862,,99.0,1.0,,,,,
1682223008021,,99.0,1.0,,,,,
1682223025166,,99.0,1.0,,,,,
1682223042440,,99.0,1.0,,,,,
1682223059632,,99.0,1.0,,,,,
1682223076710,100.0,,,,,,,
1682223076755,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682223093853,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682223127999,,49.0,1.0,16.0,17.0,17.0,4.0,
1682223160723,100.0,,,,,,,
1682223160801,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682223190015,,100.0,,,,,,
1682223207136,,99.0,1.0,,,,,
1682223224283,,99.0,1.0,,,,,
1682223241388,,99.0,1.0,,,,,
1682223258566,,96.0,1.0,1.0,1.0,1.0,,
1682223283707,100.0,,,,,,,
1682223283745,,63.0,2.0,15.0,6.0,6.0,1.0,
1682223300925,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682223318226,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682223335591,100.0,,,,,,,
1682223335685,,46.0,2.0,39.0,3.0,3.0,1.0,
1682223352988,,96.0,2.0,2.0,,,,
1682223370286,,99.0,1.0,,,,,
1682223420827,100.0,,,,,,,
1682223420921,,55.0,2.0,19.0,11.0,11.0,2.0,
1682223436463,100.0,,,,,,,
1682223436547,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682223453694,,99.0,1.0,,,,,
1682223470749,100.0,,,,,,,
1682223470788,,57.0,1.0,28.0,2.0,2.0,,
1682223487837,,83.0,1.0,8.0,3.0,3.0,1.0,
1682223504947,,70.0,2.0,15.0,7.0,7.0,3.0,
1682223522049,,82.0,2.0,8.0,4.0,4.0,1.0,
1682223539116,100.0,,,,,,,
1682223539161,,93.0,2.0,2.0,1.0,1.0,1.0,
1682223556222,,54.0,2.0,22.0,8.0,8.0,2.0,
1682223573289,,99.0,1.0,,,,,
1682223590528,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682223607700,,100.0,,,,,,
1682223619432,100.0,,,,,,,
1682223619477,,65.0,2.0,15.0,4.0,4.0,,
1682223636649,100.0,,,,,,,
1682223636675,,97.0,1.0,2.0,,,,
1682223653859,,96.0,1.0,1.0,1.0,1.0,,
1682223671052,,74.0,2.0,13.0,6.0,6.0,1.0,
1682223688045,,96.0,1.0,1.0,1.0,1.0,,
1682223705057,,49.0,2.0,17.0,16.0,16.0,1.0,
1682223722050,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682223739068,,41.0,2.0,32.0,13.0,13.0,1.0,
1682223756263,,99.0,1.0,,,,,
1682223773441,,99.0,1.0,,,,,
1682223790665,,81.0,1.0,11.0,1.0,1.0,,
1682223802391,,99.0,,1.0,,,,
1682223819622,,96.0,1.0,1.0,1.0,1.0,,
1682223836822,,96.0,1.0,1.0,2.0,2.0,,
1682223854079,100.0,,,,,,,
1682223854118,,58.0,2.0,15.0,11.0,11.0,2.0,
1682223871287,100.0,,,,,,,
1682223871313,,60.0,2.0,18.0,12.0,12.0,2.0,
1682223888505,,99.0,1.0,,,,,
1682223905695,,99.0,1.0,,,,,
1682223922887,,54.0,2.0,21.0,5.0,5.0,,
1682223939911,,100.0,,,,,,
1682223956950,,98.0,2.0,,,,,
1682223974001,,99.0,1.0,,,,,
1682223985172,,99.0,1.0,,,,,
1682224002329,100.0,,,,,,,
1682224002359,,96.0,1.0,2.0,,,,
1682224019594,100.0,,,,,,,
1682224019643,,60.0,1.0,21.0,5.0,5.0,1.0,
1682224058645,100.0,,,,,,,
1682224058699,,51.0,2.0,14.0,20.0,20.0,6.0,
1682224120153,100.0,,,,,,,
1682224120184,,100.0,,,,,,
1682224154892,100.0,,,,,,,
1682224154947,,100.0,,,,,,
1682224171927,,39.0,2.0,27.0,5.0,5.0,3.0,
1682224188937,100.0,,,,,,,
1682224188976,,53.0,1.0,27.0,8.0,8.0,3.0,
1682224205997,100.0,,,,,,,
1682224206031,,99.0,1.0,,,,,
1682224230170,100.0,,,,,,,
1682224230225,,99.0,1.0,,,,,
1682224259110,100.0,,,,,,,
1682224259180,,99.0,1.0,,,,,
1682224646716,100.0,,,,,,,
1682224646868,,1.0,2.0,1.0,88.0,88.0,4.0,4.0
1682226649863,100.0,,,,,,,
1682226649957,,98.0,,1.0,,,,
1682226678908,,100.0,,,,,,
1682226727678,,46.0,3.0,24.0,11.0,11.0,4.0,
1682226751865,,100.0,,,,,,
1682226776637,,96.0,1.0,3.0,,,,
1682226793641,,94.0,1.0,5.0,,,,
1682226808983,,98.0,1.0,1.0,,,,
1682226826036,,82.0,1.0,14.0,2.0,2.0,,
1682226842970,,48.0,2.0,30.0,6.0,6.0,1.0,
1682226859980,,66.0,2.0,20.0,7.0,7.0,1.0,
1682226879258,,85.0,2.0,9.0,3.0,3.0,,
1682255566667,100.0,,,,,,,
1682255566695,,99.0,1.0,,,,,
1682255591099,,99.0,1.0,,,,,
1682255615687,,98.0,1.0,,1.0,1.0,,
1682255649988,,99.0,1.0,,,,,
1682255667054,,97.0,2.0,,1.0,1.0,,
1682255684189,,73.0,1.0,10.0,10.0,10.0,3.0,
1682255701223,,41.0,2.0,15.0,29.0,29.0,2.0,
1682255725467,,98.0,2.0,,,,,
1682255763546,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682255780647,,62.0,2.0,8.0,18.0,18.0,2.0,2.0
1682255797767,,40.0,1.0,21.0,16.0,16.0,5.0,1.0
1682255811566,,38.0,3.0,31.0,13.0,13.0,6.0,
1682255828672,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682255845695,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682255862790,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682255879909,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682255897020,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682255914045,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682255931148,,72.0,1.0,9.0,11.0,11.0,4.0,
1682255948310,,91.0,2.0,1.0,5.0,5.0,1.0,
1682255981794,,100.0,,,,,,
1682256006632,,96.0,2.0,1.0,,,1.0,
1682256023642,,72.0,2.0,8.0,9.0,9.0,4.0,
1682256040664,,36.0,3.0,24.0,23.0,23.0,7.0,
1682256057759,,52.0,3.0,21.0,15.0,15.0,4.0,
1682256074869,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682256091923,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682256118086,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682256135078,100.0,,,,,,,
1682256135113,,57.0,2.0,22.0,6.0,6.0,11.0,
1682256152090,,96.0,2.0,1.0,1.0,1.0,,
1682256169090,100.0,,,,,,,
1682256169129,,96.0,1.0,3.0,,,,
1682256186101,,96.0,2.0,1.0,1.0,1.0,,
1682256203768,,94.0,2.0,3.0,1.0,1.0,,
1682256220747,,97.0,2.0,1.0,,,,
1682256237737,,92.0,1.0,6.0,1.0,1.0,,
1682256254754,,52.0,2.0,29.0,9.0,9.0,4.0,
1682256271755,100.0,,,,,,,
1682256271798,,62.0,2.0,17.0,11.0,11.0,2.0,
1682256287720,,63.0,1.0,17.0,3.0,3.0,,
1682256304738,,99.0,1.0,,,,,
1682256321715,,99.0,1.0,,,,,
1682256338719,,44.0,1.0,23.0,11.0,11.0,2.0,
1682256355720,,100.0,,,,,,
1682256372730,,99.0,1.0,,,,,
1682256389783,100.0,,,,,,,
1682256389813,,82.0,1.0,7.0,5.0,5.0,1.0,
1682256406827,,47.0,2.0,13.0,32.0,32.0,4.0,
1682256423785,,46.0,3.0,20.0,9.0,9.0,3.0,
1682256440855,,88.0,3.0,6.0,1.0,1.0,,
1682256457880,,69.0,1.0,21.0,4.0,4.0,1.0,
1682256474880,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682256491894,,45.0,2.0,22.0,12.0,12.0,3.0,
1682256510765,,72.0,1.0,9.0,6.0,6.0,3.0,
1682256527775,,73.0,2.0,12.0,4.0,4.0,2.0,
1682256544793,100.0,,,,,,,
1682256544830,,93.0,,4.0,2.0,2.0,1.0,
1682256561824,,97.0,1.0,1.0,1.0,1.0,,
1682256578834,,96.0,,4.0,,,,
1682256595839,,58.0,2.0,21.0,6.0,6.0,5.0,
1682256612852,,61.0,3.0,8.0,18.0,18.0,7.0,
1682256629860,,38.0,2.0,21.0,22.0,22.0,6.0,
1682256646863,,41.0,2.0,23.0,14.0,14.0,4.0,
1682256663857,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682256680863,,58.0,1.0,17.0,16.0,16.0,3.0,
1682256693646,,73.0,1.0,13.0,8.0,8.0,2.0,
1682256710668,100.0,,,,,,,
1682256710714,,63.0,1.0,15.0,13.0,13.0,4.0,
1682256727721,,97.0,2.0,1.0,,,,
1682256744740,,98.0,1.0,1.0,,,,
1682256761749,,78.0,3.0,10.0,6.0,6.0,1.0,
1682256778768,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682256795797,100.0,,,,,,,
1682256795822,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682256812829,,56.0,1.0,22.0,12.0,12.0,5.0,
1682256829845,,89.0,1.0,2.0,6.0,6.0,2.0,
1682256846856,,98.0,1.0,,1.0,1.0,,
1682256863855,,100.0,,,,,,
1682256876512,,97.0,2.0,1.0,,,,
1682256893513,,87.0,2.0,4.0,3.0,3.0,4.0,
1682256910519,,97.0,1.0,1.0,1.0,1.0,,
1682256927557,,98.0,2.0,,,,,
1682256944579,,99.0,1.0,,,,,
1682256961584,,96.0,1.0,2.0,1.0,1.0,,
1682256978614,,68.0,2.0,13.0,7.0,7.0,9.0,
1682256995611,,96.0,1.0,1.0,2.0,2.0,,
1682257012606,,97.0,,1.0,1.0,1.0,1.0,
1682257029606,,96.0,1.0,1.0,1.0,1.0,1.0,
1682257046606,,98.0,2.0,,,,,
1682257059455,,99.0,1.0,,,,,
1682257076428,,100.0,,,,,,
1682257093436,,99.0,1.0,,,,,
1682257110443,100.0,,,,,,,
1682257110477,,81.0,3.0,6.0,4.0,4.0,,
1682257127493,,93.0,2.0,3.0,1.0,1.0,1.0,
1682257144500,,99.0,1.0,,,,,
1682257161533,100.0,,,,,,,
1682257161568,,43.0,2.0,20.0,17.0,17.0,12.0,
1682257178577,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682257195585,,51.0,1.0,27.0,7.0,7.0,5.0,
1682257212596,100.0,,,,,,,
1682257212623,,57.0,1.0,24.0,7.0,7.0,2.0,
1682257229622,,96.0,1.0,2.0,1.0,1.0,,
1682257242315,,97.0,1.0,2.0,,,,
1682257259309,,96.0,1.0,2.0,1.0,1.0,,
1682257276311,100.0,,,,,,,
1682257276345,,96.0,2.0,1.0,,,,
1682257293352,,31.0,1.0,19.0,16.0,16.0,13.0,2.0
1682257310365,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682257327382,,95.0,2.0,2.0,1.0,1.0,,
1682257344393,100.0,,,,,,,
1682257344427,,86.0,2.0,8.0,1.0,1.0,1.0,
1682257361434,,96.0,1.0,2.0,1.0,1.0,,
1682257378451,,62.0,1.0,12.0,11.0,11.0,8.0,
1682257395439,,97.0,1.0,1.0,,,,
1682257412436,,98.0,1.0,1.0,,,,
1682257425226,100.0,,,,,,,
1682257425259,,96.0,2.0,1.0,,,,
1682257442268,100.0,,,,,,,
1682257442302,,99.0,1.0,,,,,
1682257459322,,98.0,,2.0,,,,
1682257476327,,99.0,1.0,,,,,
1682257493320,,98.0,2.0,,,,,
1682257510377,100.0,,,,,,,
1682257510422,,81.0,2.0,11.0,2.0,2.0,1.0,
1682257527480,,38.0,3.0,32.0,8.0,8.0,4.0,
1682257544510,,99.0,1.0,,,,,
1682257561521,,99.0,1.0,,,,,
1682257578522,,99.0,1.0,,,,,
1682257595570,100.0,,,,,,,
1682257595622,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682257608160,,45.0,3.0,21.0,11.0,11.0,6.0,
1682257625164,,51.0,2.0,20.0,9.0,9.0,4.0,
1682257642184,100.0,,,,,,,
1682257642210,,46.0,1.0,14.0,10.0,10.0,22.0,1.0
1682257791087,,44.0,1.0,23.0,11.0,11.0,2.0,
1682257803737,,100.0,,,,,,
1682257820744,,99.0,1.0,,,,,
1682257837815,,97.0,1.0,2.0,,,,
1682257854876,,36.0,2.0,27.0,10.0,10.0,1.0,
1682257872038,,31.0,3.0,29.0,10.0,10.0,1.0,
1682257889226,,99.0,1.0,,,,,
1682257906263,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682257923382,,99.0,1.0,,,,,
1682257941899,,99.0,1.0,,,,,
1682257959050,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682257976090,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682257993892,,64.0,2.0,14.0,9.0,9.0,1.0,
1682258010236,,44.0,1.0,23.0,11.0,11.0,2.0,
1682258027358,,44.0,1.0,31.0,5.0,5.0,1.0,
1682258044422,100.0,,,,,,,
1682258044471,,43.0,2.0,27.0,9.0,9.0,4.0,
1682258061633,,53.0,2.0,21.0,4.0,4.0,6.0,
1682258078859,,64.0,2.0,14.0,6.0,6.0,7.0,
1682258095901,,53.0,2.0,20.0,7.0,7.0,5.0,
1682258113051,100.0,,,,,,,
1682258113322,,56.0,2.0,17.0,9.0,9.0,10.0,
1682258130392,,94.0,2.0,1.0,1.0,1.0,1.0,
1682258147566,100.0,,,,,,,
1682258147695,,96.0,2.0,1.0,1.0,1.0,,
1682258164757,,80.0,3.0,5.0,6.0,6.0,5.0,
1682258176087,,45.0,2.0,27.0,4.0,4.0,16.0,
1682258193143,100.0,,,,,,,
1682258193197,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682258210204,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682258227258,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682258244485,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682258261645,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682258278691,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682258295830,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682258312932,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682258330011,100.0,,,,,,,
1682258330060,,10.0,40.0,10.0,10.0,10.0,10.0,10.0
1682258347089,100.0,,,,,,,
1682258347128,,57.0,2.0,20.0,5.0,5.0,3.0,
1682258358956,,100.0,,,,,,
1682258376003,,56.0,2.0,19.0,7.0,7.0,2.0,
1682258393058,,61.0,2.0,25.0,4.0,4.0,2.0,
1682258410092,,97.0,1.0,1.0,,,,
1682258427071,,96.0,1.0,1.0,1.0,1.0,,
1682258444156,,100.0,,,,,,
1682258461328,100.0,,,,,,,
1682258461429,,87.0,2.0,5.0,2.0,2.0,1.0,
1682258478643,,99.0,1.0,,,,,
1682258495756,,54.0,2.0,17.0,9.0,9.0,3.0,
1682258512927,,85.0,2.0,3.0,5.0,5.0,3.0,
1682258530025,100.0,,,,,,,
